"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","percentile","color_gene_name","name","value","alpha_gene_name"
"ZNF266",1,"-","chr19:9418895-9419217",-0.0656,0.0991,0.002,0.0422,0.0459,52,"mid_psi","dox_021",0.1065,"2"
"ZNF266",1,"-","chr19:9418895-9419217",-0.0656,0.0991,0.002,0.0422,0.0459,52,"mid_psi","dox_025",0.2056,"2"
"ZNF266",1,"-","chr19:9418895-9419217",-0.0656,0.0991,0.002,0.0422,0.0459,52,"mid_psi","dox_075",0.14,"2"
"PHLDA3",1,"-","chr1:201467583-201468341",0.0601,0.0393,-0.0108,0.0107,-0.0048,1,"low_psi","no_dox",0.0058,"1"
"PHLDA3",1,"-","chr1:201467583-201468341",0.0601,0.0393,-0.0108,0.0107,-0.0048,1,"low_psi","dox_0125",0.001,"1"
"PHLDA3",1,"-","chr1:201467583-201468341",0.0601,0.0393,-0.0108,0.0107,-0.0048,1,"low_psi","dox_0187",0.0117,"1"
"PHLDA3",1,"-","chr1:201467583-201468341",0.0601,0.0393,-0.0108,0.0107,-0.0048,1,"low_psi","dox_021",9e-04,"1"
"PHLDA3",1,"-","chr1:201467583-201468341",0.0601,0.0393,-0.0108,0.0107,-0.0048,1,"low_psi","dox_025",0.0402,"1"
"PHLDA3",1,"-","chr1:201467583-201468341",0.0601,0.0393,-0.0108,0.0107,-0.0048,1,"low_psi","dox_075",0.1003,"1"
"ANGEL2",1,"-","chr1:213013418-213015439",0.0955,0.0183,-0.0151,0.0085,-0.0347,25,"low_psi","no_dox",0.0426,"1"
"ANGEL2",1,"-","chr1:213013418-213015439",0.0955,0.0183,-0.0151,0.0085,-0.0347,25,"low_psi","dox_0125",0.0079,"1"
"ANGEL2",1,"-","chr1:213013418-213015439",0.0955,0.0183,-0.0151,0.0085,-0.0347,25,"low_psi","dox_0187",0.0164,"1"
"ANGEL2",1,"-","chr1:213013418-213015439",0.0955,0.0183,-0.0151,0.0085,-0.0347,25,"low_psi","dox_021",0.0013,"1"
"ANGEL2",1,"-","chr1:213013418-213015439",0.0955,0.0183,-0.0151,0.0085,-0.0347,25,"low_psi","dox_025",0.0196,"1"
"ANGEL2",1,"-","chr1:213013418-213015439",0.0955,0.0183,-0.0151,0.0085,-0.0347,25,"low_psi","dox_075",0.1151,"1"
"SNHG29",0,"+","chr17:16440253-16462833",0.581,-3e-04,-0.0019,0.000399999999999999,0.0018,93,"high_psi","no_dox",0.0023,"1"
"SNHG29",0,"+","chr17:16440253-16462833",0.581,-3e-04,-0.0019,0.000399999999999999,0.0018,93,"high_psi","dox_0125",0.0041,"1"
"SNHG29",0,"+","chr17:16440253-16462833",0.581,-3e-04,-0.0019,0.000399999999999999,0.0018,93,"high_psi","dox_0187",0.0045,"1"
"SNHG29",0,"+","chr17:16440253-16462833",0.581,-3e-04,-0.0019,0.000399999999999999,0.0018,93,"high_psi","dox_021",0.0026,"1"
"SNHG29",0,"+","chr17:16440253-16462833",0.581,-3e-04,-0.0019,0.000399999999999999,0.0018,93,"high_psi","dox_025",0.0023,"1"
"SNHG29",0,"+","chr17:16440253-16462833",0.581,-3e-04,-0.0019,0.000399999999999999,0.0018,93,"high_psi","dox_075",0.5833,"1"
"SNHG29",0,"+","chr17:16441130-16462833",0.3627,-9.99999999999998e-05,9.99999999999998e-05,-3e-04,9.99999999999998e-05,90,"high_psi","no_dox",0.0027,"1"
"SNHG29",0,"+","chr17:16441130-16462833",0.3627,-9.99999999999998e-05,9.99999999999998e-05,-3e-04,9.99999999999998e-05,90,"high_psi","dox_0125",0.0028,"1"
"SNHG29",0,"+","chr17:16441130-16462833",0.3627,-9.99999999999998e-05,9.99999999999998e-05,-3e-04,9.99999999999998e-05,90,"high_psi","dox_0187",0.0025,"1"
"SNHG29",0,"+","chr17:16441130-16462833",0.3627,-9.99999999999998e-05,9.99999999999998e-05,-3e-04,9.99999999999998e-05,90,"high_psi","dox_021",0.0026,"1"
"SNHG29",0,"+","chr17:16441130-16462833",0.3627,-9.99999999999998e-05,9.99999999999998e-05,-3e-04,9.99999999999998e-05,90,"high_psi","dox_025",0.0025,"1"
"SNHG29",0,"+","chr17:16441130-16462833",0.3627,-9.99999999999998e-05,9.99999999999998e-05,-3e-04,9.99999999999998e-05,90,"high_psi","dox_075",0.3652,"1"
"ZNF25",0,"-","chr10:37967939-37971708",0.123,0.0036,-0.000800000000000002,-0.0823,0.0592,55,"mid_psi","no_dox",0.0418,"2"
"ZNF25",0,"-","chr10:37967939-37971708",0.123,0.0036,-0.000800000000000002,-0.0823,0.0592,55,"mid_psi","dox_0125",0.101,"2"
"ZNF25",0,"-","chr10:37967939-37971708",0.123,0.0036,-0.000800000000000002,-0.0823,0.0592,55,"mid_psi","dox_0187",0.0187,"2"
"ZNF25",0,"-","chr10:37967939-37971708",0.123,0.0036,-0.000800000000000002,-0.0823,0.0592,55,"mid_psi","dox_021",0.0179,"2"
"ZNF25",0,"-","chr10:37967939-37971708",0.123,0.0036,-0.000800000000000002,-0.0823,0.0592,55,"mid_psi","dox_025",0.0215,"2"
"ZNF25",0,"-","chr10:37967939-37971708",0.123,0.0036,-0.000800000000000002,-0.0823,0.0592,55,"mid_psi","dox_075",0.1445,"2"
"ATR",1,"-","chr3:142459383-142465097",0.1006,-0.0017,-0.0109,0.0126,-0.0028,10,"low_psi","no_dox",0.0074,"1"
"ATR",1,"-","chr3:142459383-142465097",0.1006,-0.0017,-0.0109,0.0126,-0.0028,10,"low_psi","dox_0125",0.0046,"1"
"ATR",1,"-","chr3:142459383-142465097",0.1006,-0.0017,-0.0109,0.0126,-0.0028,10,"low_psi","dox_0187",0.0172,"1"
"ATR",1,"-","chr3:142459383-142465097",0.1006,-0.0017,-0.0109,0.0126,-0.0028,10,"low_psi","dox_021",0.0063,"1"
"ATR",1,"-","chr3:142459383-142465097",0.1006,-0.0017,-0.0109,0.0126,-0.0028,10,"low_psi","dox_025",0.0046,"1"
"ATR",1,"-","chr3:142459383-142465097",0.1006,-0.0017,-0.0109,0.0126,-0.0028,10,"low_psi","dox_075",0.1052,"1"
"UBE2O",0,"-","chr17:76399921-76400222",0.0465,0.00600000000000001,0.00829999999999999,0.0086,0.009,11,"low_psi","no_dox",0.0273,"1"
"UBE2O",0,"-","chr17:76399921-76400222",0.0465,0.00600000000000001,0.00829999999999999,0.0086,0.009,11,"low_psi","dox_0125",0.0363,"1"
"UBE2O",0,"-","chr17:76399921-76400222",0.0465,0.00600000000000001,0.00829999999999999,0.0086,0.009,11,"low_psi","dox_0187",0.0449,"1"
"UBE2O",0,"-","chr17:76399921-76400222",0.0465,0.00600000000000001,0.00829999999999999,0.0086,0.009,11,"low_psi","dox_021",0.0532,"1"
"UBE2O",0,"-","chr17:76399921-76400222",0.0465,0.00600000000000001,0.00829999999999999,0.0086,0.009,11,"low_psi","dox_025",0.0592,"1"
"UBE2O",0,"-","chr17:76399921-76400222",0.0465,0.00600000000000001,0.00829999999999999,0.0086,0.009,11,"low_psi","dox_075",0.1057,"1"
"TMEM39A",0,"-","chr3:119435935-119436791",0.0408,0.0506,0.00940000000000001,0.000600000000000003,0.0494,63,"mid_psi","no_dox",0.0077,"2"
"TMEM39A",0,"-","chr3:119435935-119436791",0.0408,0.0506,0.00940000000000001,0.000600000000000003,0.0494,63,"mid_psi","dox_0125",0.0571,"2"
"TMEM39A",0,"-","chr3:119435935-119436791",0.0408,0.0506,0.00940000000000001,0.000600000000000003,0.0494,63,"mid_psi","dox_0187",0.0577,"2"
"TMEM39A",0,"-","chr3:119435935-119436791",0.0408,0.0506,0.00940000000000001,0.000600000000000003,0.0494,63,"mid_psi","dox_021",0.0671,"2"
"TMEM39A",0,"-","chr3:119435935-119436791",0.0408,0.0506,0.00940000000000001,0.000600000000000003,0.0494,63,"mid_psi","dox_025",0.1177,"2"
"TMEM39A",0,"-","chr3:119435935-119436791",0.0408,0.0506,0.00940000000000001,0.000600000000000003,0.0494,63,"mid_psi","dox_075",0.1585,"2"
"TMEM39A",1,"-","chr3:119447172-119458018",0.0403,0.0764,-0.0556,-0.0319,0.081,57,"mid_psi","no_dox",0.0376,"2"
"TMEM39A",1,"-","chr3:119447172-119458018",0.0403,0.0764,-0.0556,-0.0319,0.081,57,"mid_psi","dox_0125",0.1186,"2"
"TMEM39A",1,"-","chr3:119447172-119458018",0.0403,0.0764,-0.0556,-0.0319,0.081,57,"mid_psi","dox_0187",0.0867,"2"
"TMEM39A",1,"-","chr3:119447172-119458018",0.0403,0.0764,-0.0556,-0.0319,0.081,57,"mid_psi","dox_021",0.0311,"2"
"TMEM39A",1,"-","chr3:119447172-119458018",0.0403,0.0764,-0.0556,-0.0319,0.081,57,"mid_psi","dox_025",0.1075,"2"
"TMEM39A",1,"-","chr3:119447172-119458018",0.0403,0.0764,-0.0556,-0.0319,0.081,57,"mid_psi","dox_075",0.1478,"2"
"TMEM39A",0,"-","chr3:119434882-119435755",0.0667,0.0328,-0.0024,-0.028,0.0344,42,"mid_psi","no_dox",0.025,"2"
"TMEM39A",0,"-","chr3:119434882-119435755",0.0667,0.0328,-0.0024,-0.028,0.0344,42,"mid_psi","dox_0125",0.0594,"2"
"TMEM39A",0,"-","chr3:119434882-119435755",0.0667,0.0328,-0.0024,-0.028,0.0344,42,"mid_psi","dox_0187",0.0314,"2"
"TMEM39A",0,"-","chr3:119434882-119435755",0.0667,0.0328,-0.0024,-0.028,0.0344,42,"mid_psi","dox_021",0.029,"2"
"TMEM39A",0,"-","chr3:119434882-119435755",0.0667,0.0328,-0.0024,-0.028,0.0344,42,"mid_psi","dox_025",0.0618,"2"
"TMEM39A",0,"-","chr3:119434882-119435755",0.0667,0.0328,-0.0024,-0.028,0.0344,42,"mid_psi","dox_075",0.1285,"2"
"TCP11L1",1,"+","chr11:33043936-33054597",0.0253,0.0214,0.00600000000000001,-0.0063,0.0301,3,"low_psi","no_dox",0.0253,"1"
"TCP11L1",1,"+","chr11:33043936-33054597",0.0253,0.0214,0.00600000000000001,-0.0063,0.0301,3,"low_psi","dox_0125",0.0554,"1"
"TCP11L1",1,"+","chr11:33043936-33054597",0.0253,0.0214,0.00600000000000001,-0.0063,0.0301,3,"low_psi","dox_0187",0.0491,"1"
"TCP11L1",1,"+","chr11:33043936-33054597",0.0253,0.0214,0.00600000000000001,-0.0063,0.0301,3,"low_psi","dox_021",0.0551,"1"
"TCP11L1",1,"+","chr11:33043936-33054597",0.0253,0.0214,0.00600000000000001,-0.0063,0.0301,3,"low_psi","dox_025",0.0765,"1"
"TCP11L1",1,"+","chr11:33043936-33054597",0.0253,0.0214,0.00600000000000001,-0.0063,0.0301,3,"low_psi","dox_075",0.1018,"1"
"PHYKPL",0,"-","chr5:178231523-178231669",0.0956,-0.0014,0.0027,-0.005,-0.0197,12,"low_psi","no_dox",0.0336,"1"
"PHYKPL",0,"-","chr5:178231523-178231669",0.0956,-0.0014,0.0027,-0.005,-0.0197,12,"low_psi","dox_0125",0.0139,"1"
"PHYKPL",0,"-","chr5:178231523-178231669",0.0956,-0.0014,0.0027,-0.005,-0.0197,12,"low_psi","dox_0187",0.0089,"1"
"PHYKPL",0,"-","chr5:178231523-178231669",0.0956,-0.0014,0.0027,-0.005,-0.0197,12,"low_psi","dox_021",0.0116,"1"
"PHYKPL",0,"-","chr5:178231523-178231669",0.0956,-0.0014,0.0027,-0.005,-0.0197,12,"low_psi","dox_025",0.0102,"1"
"PHYKPL",0,"-","chr5:178231523-178231669",0.0956,-0.0014,0.0027,-0.005,-0.0197,12,"low_psi","dox_075",0.1058,"1"
"RTTN",0,"-","chr18:70168973-70176675",0.097,0.0291,-0.0188,-0.0288,0.0424,43,"mid_psi","no_dox",0.0098,"2"
"RTTN",0,"-","chr18:70168973-70176675",0.097,0.0291,-0.0188,-0.0288,0.0424,43,"mid_psi","dox_0125",0.0522,"2"
"RTTN",0,"-","chr18:70168973-70176675",0.097,0.0291,-0.0188,-0.0288,0.0424,43,"mid_psi","dox_0187",0.0234,"2"
"RTTN",0,"-","chr18:70168973-70176675",0.097,0.0291,-0.0188,-0.0288,0.0424,43,"mid_psi","dox_021",0.0046,"2"
"RTTN",0,"-","chr18:70168973-70176675",0.097,0.0291,-0.0188,-0.0288,0.0424,43,"mid_psi","dox_025",0.0337,"2"
"RTTN",0,"-","chr18:70168973-70176675",0.097,0.0291,-0.0188,-0.0288,0.0424,43,"mid_psi","dox_075",0.1307,"2"
"SLCO3A1",0,"+","chr15:92147159-92150955",0.0797,0.0178,5e-04,-0.0244,0.0249,3,"low_psi","no_dox",0.0028,"1"
"SLCO3A1",0,"+","chr15:92147159-92150955",0.0797,0.0178,5e-04,-0.0244,0.0249,3,"low_psi","dox_0125",0.0277,"1"
"SLCO3A1",0,"+","chr15:92147159-92150955",0.0797,0.0178,5e-04,-0.0244,0.0249,3,"low_psi","dox_0187",0.0033,"1"
"SLCO3A1",0,"+","chr15:92147159-92150955",0.0797,0.0178,5e-04,-0.0244,0.0249,3,"low_psi","dox_021",0.0038,"1"
"SLCO3A1",0,"+","chr15:92147159-92150955",0.0797,0.0178,5e-04,-0.0244,0.0249,3,"low_psi","dox_025",0.0216,"1"
"SLCO3A1",0,"+","chr15:92147159-92150955",0.0797,0.0178,5e-04,-0.0244,0.0249,3,"low_psi","dox_075",0.1013,"1"
"BAIAP2",0,"+","chr17:81110959-81115770",0.0846,-0.0276,-0.034,0.0784,-0.0151,40,"mid_psi","no_dox",0.041,"2"
"BAIAP2",0,"+","chr17:81110959-81115770",0.0846,-0.0276,-0.034,0.0784,-0.0151,40,"mid_psi","dox_0125",0.0259,"2"
"BAIAP2",0,"+","chr17:81110959-81115770",0.0846,-0.0276,-0.034,0.0784,-0.0151,40,"mid_psi","dox_0187",0.1043,"2"
"BAIAP2",0,"+","chr17:81110959-81115770",0.0846,-0.0276,-0.034,0.0784,-0.0151,40,"mid_psi","dox_021",0.0703,"2"
"BAIAP2",0,"+","chr17:81110959-81115770",0.0846,-0.0276,-0.034,0.0784,-0.0151,40,"mid_psi","dox_025",0.0427,"2"
"BAIAP2",0,"+","chr17:81110959-81115770",0.0846,-0.0276,-0.034,0.0784,-0.0151,40,"mid_psi","dox_075",0.1273,"2"
"GRIN1",0,"+","chr9:137163904-137167411",-0.011,0.0437,-0.0471,0.052,0.0157,2,"low_psi","no_dox",0.0478,"1"
"GRIN1",0,"+","chr9:137163904-137167411",-0.011,0.0437,-0.0471,0.052,0.0157,2,"low_psi","dox_0125",0.0635,"1"
"GRIN1",0,"+","chr9:137163904-137167411",-0.011,0.0437,-0.0471,0.052,0.0157,2,"low_psi","dox_0187",0.1155,"1"
"GRIN1",0,"+","chr9:137163904-137167411",-0.011,0.0437,-0.0471,0.052,0.0157,2,"low_psi","dox_021",0.0684,"1"
"GRIN1",0,"+","chr9:137163904-137167411",-0.011,0.0437,-0.0471,0.052,0.0157,2,"low_psi","dox_025",0.1121,"1"
"GRIN1",0,"+","chr9:137163904-137167411",-0.011,0.0437,-0.0471,0.052,0.0157,2,"low_psi","dox_075",0.1011,"1"
"GRIN1",0,"+","chr9:137164987-137165186",0.0418,0.0421,-0.0706,0.00659999999999999,0.0642,33,"low_psi","no_dox",0.0368,"1"
"GRIN1",0,"+","chr9:137164987-137165186",0.0418,0.0421,-0.0706,0.00659999999999999,0.0642,33,"low_psi","dox_0125",0.101,"1"
"GRIN1",0,"+","chr9:137164987-137165186",0.0418,0.0421,-0.0706,0.00659999999999999,0.0642,33,"low_psi","dox_0187",0.1076,"1"
"GRIN1",0,"+","chr9:137164987-137165186",0.0418,0.0421,-0.0706,0.00659999999999999,0.0642,33,"low_psi","dox_021",0.037,"1"
"GRIN1",0,"+","chr9:137164987-137165186",0.0418,0.0421,-0.0706,0.00659999999999999,0.0642,33,"low_psi","dox_025",0.0791,"1"
"GRIN1",0,"+","chr9:137164987-137165186",0.0418,0.0421,-0.0706,0.00659999999999999,0.0642,33,"low_psi","dox_075",0.1209,"1"
"GRIN1",1,"+","chr9:137164215-137167411",0.3174,-0.0325,0.0481,-0.058,0.0554,89,"high_psi","no_dox",0.0157,"1"
"GRIN1",1,"+","chr9:137164215-137167411",0.3174,-0.0325,0.0481,-0.058,0.0554,89,"high_psi","dox_0125",0.0711,"1"
"GRIN1",1,"+","chr9:137164215-137167411",0.3174,-0.0325,0.0481,-0.058,0.0554,89,"high_psi","dox_0187",0.0131,"1"
"GRIN1",1,"+","chr9:137164215-137167411",0.3174,-0.0325,0.0481,-0.058,0.0554,89,"high_psi","dox_021",0.0612,"1"
"GRIN1",1,"+","chr9:137164215-137167411",0.3174,-0.0325,0.0481,-0.058,0.0554,89,"high_psi","dox_025",0.0287,"1"
"GRIN1",1,"+","chr9:137164215-137167411",0.3174,-0.0325,0.0481,-0.058,0.0554,89,"high_psi","dox_075",0.3461,"1"
"WDR73",0,"-","chr15:84646348-84646690",0.1148,0.0112,-0.000499999999999994,0.0163,-0.0095,63,"mid_psi","no_dox",0.0253,"2"
"WDR73",0,"-","chr15:84646348-84646690",0.1148,0.0112,-0.000499999999999994,0.0163,-0.0095,63,"mid_psi","dox_0125",0.0158,"2"
"WDR73",0,"-","chr15:84646348-84646690",0.1148,0.0112,-0.000499999999999994,0.0163,-0.0095,63,"mid_psi","dox_0187",0.0321,"2"
"WDR73",0,"-","chr15:84646348-84646690",0.1148,0.0112,-0.000499999999999994,0.0163,-0.0095,63,"mid_psi","dox_021",0.0316,"2"
"WDR73",0,"-","chr15:84646348-84646690",0.1148,0.0112,-0.000499999999999994,0.0163,-0.0095,63,"mid_psi","dox_025",0.0428,"2"
"WDR73",0,"-","chr15:84646348-84646690",0.1148,0.0112,-0.000499999999999994,0.0163,-0.0095,63,"mid_psi","dox_075",0.1576,"2"
"CHID1",0,"-","chr11:900980-902148",0.0532,0.0539,0.0208,0.0379,-0.0073,74,"high_psi","no_dox",0.0287,"1"
"CHID1",0,"-","chr11:900980-902148",0.0532,0.0539,0.0208,0.0379,-0.0073,74,"high_psi","dox_0125",0.0214,"1"
"CHID1",0,"-","chr11:900980-902148",0.0532,0.0539,0.0208,0.0379,-0.0073,74,"high_psi","dox_0187",0.0593,"1"
"CHID1",0,"-","chr11:900980-902148",0.0532,0.0539,0.0208,0.0379,-0.0073,74,"high_psi","dox_021",0.0801,"1"
"CHID1",0,"-","chr11:900980-902148",0.0532,0.0539,0.0208,0.0379,-0.0073,74,"high_psi","dox_025",0.134,"1"
"CHID1",0,"-","chr11:900980-902148",0.0532,0.0539,0.0208,0.0379,-0.0073,74,"high_psi","dox_075",0.1872,"1"
"ANKLE2",1,"-","chr12:132741485-132747832",0.0269,-0.067,0.0631,0.0517,0.0283,9,"low_psi","no_dox",0.0013,"1"
"ANKLE2",1,"-","chr12:132741485-132747832",0.0269,-0.067,0.0631,0.0517,0.0283,9,"low_psi","dox_0125",0.0296,"1"
"ANKLE2",1,"-","chr12:132741485-132747832",0.0269,-0.067,0.0631,0.0517,0.0283,9,"low_psi","dox_0187",0.0813,"1"
"ANKLE2",1,"-","chr12:132741485-132747832",0.0269,-0.067,0.0631,0.0517,0.0283,9,"low_psi","dox_021",0.1444,"1"
"ANKLE2",1,"-","chr12:132741485-132747832",0.0269,-0.067,0.0631,0.0517,0.0283,9,"low_psi","dox_025",0.0774,"1"
"ANKLE2",1,"-","chr12:132741485-132747832",0.0269,-0.067,0.0631,0.0517,0.0283,9,"low_psi","dox_075",0.1043,"1"
"FAM210A",0,"-","chr18:13666713-13681605",0.0652,-0.0868,0.0723,0.0575,0.009,42,"mid_psi","no_dox",0.0118,"2"
"FAM210A",0,"-","chr18:13666713-13681605",0.0652,-0.0868,0.0723,0.0575,0.009,42,"mid_psi","dox_0125",0.0208,"2"
"FAM210A",0,"-","chr18:13666713-13681605",0.0652,-0.0868,0.0723,0.0575,0.009,42,"mid_psi","dox_0187",0.0783,"2"
"FAM210A",0,"-","chr18:13666713-13681605",0.0652,-0.0868,0.0723,0.0575,0.009,42,"mid_psi","dox_021",0.1506,"2"
"FAM210A",0,"-","chr18:13666713-13681605",0.0652,-0.0868,0.0723,0.0575,0.009,42,"mid_psi","dox_025",0.0638,"2"
"FAM210A",0,"-","chr18:13666713-13681605",0.0652,-0.0868,0.0723,0.0575,0.009,42,"mid_psi","dox_075",0.129,"2"
"GTPBP6",1,"-","chrY:315020-316914",-0.0714,0.0707,0.0535,0.0119,0.0248,25,"low_psi","no_dox",0.0257,"1"
"GTPBP6",1,"-","chrY:315020-316914",-0.0714,0.0707,0.0535,0.0119,0.0248,25,"low_psi","dox_0125",0.0505,"1"
"GTPBP6",1,"-","chrY:315020-316914",-0.0714,0.0707,0.0535,0.0119,0.0248,25,"low_psi","dox_0187",0.0624,"1"
"GTPBP6",1,"-","chrY:315020-316914",-0.0714,0.0707,0.0535,0.0119,0.0248,25,"low_psi","dox_021",0.1159,"1"
"GTPBP6",1,"-","chrY:315020-316914",-0.0714,0.0707,0.0535,0.0119,0.0248,25,"low_psi","dox_025",0.1866,"1"
"GTPBP6",1,"-","chrY:315020-316914",-0.0714,0.0707,0.0535,0.0119,0.0248,25,"low_psi","dox_075",0.1152,"1"
"ZNF518A",0,"+","chr10:96132670-96133556",0.0249,0.00259999999999999,-0.0428,0.003,0.2205,84,"high_psi","no_dox",0.0463,"1"
"ZNF518A",0,"+","chr10:96132670-96133556",0.0249,0.00259999999999999,-0.0428,0.003,0.2205,84,"high_psi","dox_0125",0.2668,"1"
"ZNF518A",0,"+","chr10:96132670-96133556",0.0249,0.00259999999999999,-0.0428,0.003,0.2205,84,"high_psi","dox_0187",0.2698,"1"
"ZNF518A",0,"+","chr10:96132670-96133556",0.0249,0.00259999999999999,-0.0428,0.003,0.2205,84,"high_psi","dox_021",0.227,"1"
"ZNF518A",0,"+","chr10:96132670-96133556",0.0249,0.00259999999999999,-0.0428,0.003,0.2205,84,"high_psi","dox_025",0.2296,"1"
"ZNF518A",0,"+","chr10:96132670-96133556",0.0249,0.00259999999999999,-0.0428,0.003,0.2205,84,"high_psi","dox_075",0.2545,"1"
"FBXO34",0,"+","chr14:55271537-55278713",0.1268,6e-04,-3e-04,-0.0182,0.0167,43,"mid_psi","no_dox",0.0048,"2"
"FBXO34",0,"+","chr14:55271537-55278713",0.1268,6e-04,-3e-04,-0.0182,0.0167,43,"mid_psi","dox_0125",0.0215,"2"
"FBXO34",0,"+","chr14:55271537-55278713",0.1268,6e-04,-3e-04,-0.0182,0.0167,43,"mid_psi","dox_0187",0.0033,"2"
"FBXO34",0,"+","chr14:55271537-55278713",0.1268,6e-04,-3e-04,-0.0182,0.0167,43,"mid_psi","dox_021",0.003,"2"
"FBXO34",0,"+","chr14:55271537-55278713",0.1268,6e-04,-3e-04,-0.0182,0.0167,43,"mid_psi","dox_025",0.0036,"2"
"FBXO34",0,"+","chr14:55271537-55278713",0.1268,6e-04,-3e-04,-0.0182,0.0167,43,"mid_psi","dox_075",0.1304,"2"
"GATA2",0,"-","chr3:128487076-128490300",0.0247,0.0057,-0.0577,-0.00490000000000002,0.1061,10,"low_psi","no_dox",0.0312,"1"
"GATA2",0,"-","chr3:128487076-128490300",0.0247,0.0057,-0.0577,-0.00490000000000002,0.1061,10,"low_psi","dox_0125",0.1373,"1"
"GATA2",0,"-","chr3:128487076-128490300",0.0247,0.0057,-0.0577,-0.00490000000000002,0.1061,10,"low_psi","dox_0187",0.1324,"1"
"GATA2",0,"-","chr3:128487076-128490300",0.0247,0.0057,-0.0577,-0.00490000000000002,0.1061,10,"low_psi","dox_021",0.0747,"1"
"GATA2",0,"-","chr3:128487076-128490300",0.0247,0.0057,-0.0577,-0.00490000000000002,0.1061,10,"low_psi","dox_025",0.0804,"1"
"GATA2",0,"-","chr3:128487076-128490300",0.0247,0.0057,-0.0577,-0.00490000000000002,0.1061,10,"low_psi","dox_075",0.1051,"1"
"DMAP1",0,"+","chr1:44213527-44213663",0.1242,0.02,-0.0219,-0.00319999999999999,-0.0032,62,"mid_psi","no_dox",0.0414,"2"
"DMAP1",0,"+","chr1:44213527-44213663",0.1242,0.02,-0.0219,-0.00319999999999999,-0.0032,62,"mid_psi","dox_0125",0.0382,"2"
"DMAP1",0,"+","chr1:44213527-44213663",0.1242,0.02,-0.0219,-0.00319999999999999,-0.0032,62,"mid_psi","dox_0187",0.035,"2"
"DMAP1",0,"+","chr1:44213527-44213663",0.1242,0.02,-0.0219,-0.00319999999999999,-0.0032,62,"mid_psi","dox_021",0.0131,"2"
"DMAP1",0,"+","chr1:44213527-44213663",0.1242,0.02,-0.0219,-0.00319999999999999,-0.0032,62,"mid_psi","dox_025",0.0331,"2"
"DMAP1",0,"+","chr1:44213527-44213663",0.1242,0.02,-0.0219,-0.00319999999999999,-0.0032,62,"mid_psi","dox_075",0.1573,"2"
"ZNF223",0,"+","chr19:44063566-44066064",0.094,-0.0868,-0.0206,-0.0634,0.2133,71,"high_psi","no_dox",0.0406,"1"
"ZNF223",0,"+","chr19:44063566-44066064",0.094,-0.0868,-0.0206,-0.0634,0.2133,71,"high_psi","dox_0125",0.2539,"1"
"ZNF223",0,"+","chr19:44063566-44066064",0.094,-0.0868,-0.0206,-0.0634,0.2133,71,"high_psi","dox_0187",0.1905,"1"
"ZNF223",0,"+","chr19:44063566-44066064",0.094,-0.0868,-0.0206,-0.0634,0.2133,71,"high_psi","dox_021",0.1699,"1"
"ZNF223",0,"+","chr19:44063566-44066064",0.094,-0.0868,-0.0206,-0.0634,0.2133,71,"high_psi","dox_025",0.0831,"1"
"ZNF223",0,"+","chr19:44063566-44066064",0.094,-0.0868,-0.0206,-0.0634,0.2133,71,"high_psi","dox_075",0.1771,"1"
"RIIAD1",1,"+","chr1:151711180-151714594",0.0764,0.0742,0.0176,-0.008,0.0099,69,"high_psi","no_dox",0.0026,"1"
"RIIAD1",1,"+","chr1:151711180-151714594",0.0764,0.0742,0.0176,-0.008,0.0099,69,"high_psi","dox_0125",0.0125,"1"
"RIIAD1",1,"+","chr1:151711180-151714594",0.0764,0.0742,0.0176,-0.008,0.0099,69,"high_psi","dox_0187",0.0045,"1"
"RIIAD1",1,"+","chr1:151711180-151714594",0.0764,0.0742,0.0176,-0.008,0.0099,69,"high_psi","dox_021",0.0221,"1"
"RIIAD1",1,"+","chr1:151711180-151714594",0.0764,0.0742,0.0176,-0.008,0.0099,69,"high_psi","dox_025",0.0963,"1"
"RIIAD1",1,"+","chr1:151711180-151714594",0.0764,0.0742,0.0176,-0.008,0.0099,69,"high_psi","dox_075",0.1727,"1"
"R3HDM2",1,"-","chr12:57395818-57396968",0.0496,0.0116,-0.0334,0.0407,0.0391,45,"mid_psi","no_dox",0.0256,"2"
"R3HDM2",1,"-","chr12:57395818-57396968",0.0496,0.0116,-0.0334,0.0407,0.0391,45,"mid_psi","dox_0125",0.0647,"2"
"R3HDM2",1,"-","chr12:57395818-57396968",0.0496,0.0116,-0.0334,0.0407,0.0391,45,"mid_psi","dox_0187",0.1054,"2"
"R3HDM2",1,"-","chr12:57395818-57396968",0.0496,0.0116,-0.0334,0.0407,0.0391,45,"mid_psi","dox_021",0.072,"2"
"R3HDM2",1,"-","chr12:57395818-57396968",0.0496,0.0116,-0.0334,0.0407,0.0391,45,"mid_psi","dox_025",0.0836,"2"
"R3HDM2",1,"-","chr12:57395818-57396968",0.0496,0.0116,-0.0334,0.0407,0.0391,45,"mid_psi","dox_075",0.1332,"2"
"PSTK",0,"+","chr10:122987504-122990174",0.0427,-0.0859,0.1209,-0.0974,0.0935,21,"low_psi","no_dox",0.0383,"1"
"PSTK",0,"+","chr10:122987504-122990174",0.0427,-0.0859,0.1209,-0.0974,0.0935,21,"low_psi","dox_0125",0.1318,"1"
