"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","color_gene_name","name","value"
"AGRN",1,"+","chr1:1044987-1045161",0.1902,0.0251,0.0367,0.1472,0.0135,"none","no_dox",6e-04
"AGRN",1,"+","chr1:1044987-1045161",0.1902,0.0251,0.0367,0.1472,0.0135,"none","dox_0125",0.0141
"AGRN",1,"+","chr1:1044987-1045161",0.1902,0.0251,0.0367,0.1472,0.0135,"none","dox_0187",0.1613
"AGRN",1,"+","chr1:1044987-1045161",0.1902,0.0251,0.0367,0.1472,0.0135,"none","dox_021",0.198
"AGRN",1,"+","chr1:1044987-1045161",0.1902,0.0251,0.0367,0.1472,0.0135,"none","dox_025",0.2231
"AGRN",1,"+","chr1:1044987-1045161",0.1902,0.0251,0.0367,0.1472,0.0135,"none","dox_075",0.4133
"AGRN",1,"+","chr1:1044988-1045160",0.0308,0.0564,0.0807,0.1681,0.0278,"none","no_dox",6e-04
"AGRN",1,"+","chr1:1044988-1045160",0.0308,0.0564,0.0807,0.1681,0.0278,"none","dox_0125",0.0284
"AGRN",1,"+","chr1:1044988-1045160",0.0308,0.0564,0.0807,0.1681,0.0278,"none","dox_0187",0.1965
"AGRN",1,"+","chr1:1044988-1045160",0.0308,0.0564,0.0807,0.1681,0.0278,"none","dox_021",0.2772
"AGRN",1,"+","chr1:1044988-1045160",0.0308,0.0564,0.0807,0.1681,0.0278,"none","dox_025",0.3336
"AGRN",1,"+","chr1:1044988-1045160",0.0308,0.0564,0.0807,0.1681,0.0278,"none","dox_075",0.3644
"ZNF793",0,"+","chr19:37533403-37533486",0.1167,-0.021,0.0366,-0.0421,0.0515,"none","no_dox",0.0018
"ZNF793",0,"+","chr19:37533403-37533486",0.1167,-0.021,0.0366,-0.0421,0.0515,"none","dox_0125",0.0533
"ZNF793",0,"+","chr19:37533403-37533486",0.1167,-0.021,0.0366,-0.0421,0.0515,"none","dox_0187",0.0112
"ZNF793",0,"+","chr19:37533403-37533486",0.1167,-0.021,0.0366,-0.0421,0.0515,"none","dox_021",0.0478
"ZNF793",0,"+","chr19:37533403-37533486",0.1167,-0.021,0.0366,-0.0421,0.0515,"none","dox_025",0.0268
"ZNF793",0,"+","chr19:37533403-37533486",0.1167,-0.021,0.0366,-0.0421,0.0515,"none","dox_075",0.1435
"CENPP",1,"+","chr9:92345787-92347412",0.1516,-0.0242,0.00729999999999999,0.0214,-0.0027,"none","no_dox",0.0387
"CENPP",1,"+","chr9:92345787-92347412",0.1516,-0.0242,0.00729999999999999,0.0214,-0.0027,"none","dox_0125",0.036
"CENPP",1,"+","chr9:92345787-92347412",0.1516,-0.0242,0.00729999999999999,0.0214,-0.0027,"none","dox_0187",0.0574
"CENPP",1,"+","chr9:92345787-92347412",0.1516,-0.0242,0.00729999999999999,0.0214,-0.0027,"none","dox_021",0.0647
"CENPP",1,"+","chr9:92345787-92347412",0.1516,-0.0242,0.00729999999999999,0.0214,-0.0027,"none","dox_025",0.0405
"CENPP",1,"+","chr9:92345787-92347412",0.1516,-0.0242,0.00729999999999999,0.0214,-0.0027,"none","dox_075",0.1921
"ZNF559",0,"+","chr19:9324780-9333015",0.1081,-0.0102,-0.0131,-0.0156,0.0104,"none","no_dox",0.0312
"ZNF559",0,"+","chr19:9324780-9333015",0.1081,-0.0102,-0.0131,-0.0156,0.0104,"none","dox_0125",0.0416
"ZNF559",0,"+","chr19:9324780-9333015",0.1081,-0.0102,-0.0131,-0.0156,0.0104,"none","dox_0187",0.026
"ZNF559",0,"+","chr19:9324780-9333015",0.1081,-0.0102,-0.0131,-0.0156,0.0104,"none","dox_021",0.0129
"ZNF559",0,"+","chr19:9324780-9333015",0.1081,-0.0102,-0.0131,-0.0156,0.0104,"none","dox_025",0.0027
"ZNF559",0,"+","chr19:9324780-9333015",0.1081,-0.0102,-0.0131,-0.0156,0.0104,"none","dox_075",0.1108
"MYO18A",1,"-","chr17:29131442-29165942",0.9118,0.0185,0.0363,0.0202,-7e-04,"late","no_dox",0.0025
"MYO18A",1,"-","chr17:29131442-29165942",0.9118,0.0185,0.0363,0.0202,-7e-04,"late","dox_0125",0.0018
"MYO18A",1,"-","chr17:29131442-29165942",0.9118,0.0185,0.0363,0.0202,-7e-04,"late","dox_0187",0.022
"MYO18A",1,"-","chr17:29131442-29165942",0.9118,0.0185,0.0363,0.0202,-7e-04,"late","dox_021",0.0583
"MYO18A",1,"-","chr17:29131442-29165942",0.9118,0.0185,0.0363,0.0202,-7e-04,"late","dox_025",0.0768
"MYO18A",1,"-","chr17:29131442-29165942",0.9118,0.0185,0.0363,0.0202,-7e-04,"late","dox_075",0.9886
"MYO18A",1,"-","chr17:29122253-29131383",0.1178,0.3685,-0.0416,0.1383,0.0047,"none","no_dox",9e-04
"MYO18A",1,"-","chr17:29122253-29131383",0.1178,0.3685,-0.0416,0.1383,0.0047,"none","dox_0125",0.0056
"MYO18A",1,"-","chr17:29122253-29131383",0.1178,0.3685,-0.0416,0.1383,0.0047,"none","dox_0187",0.1439
"MYO18A",1,"-","chr17:29122253-29131383",0.1178,0.3685,-0.0416,0.1383,0.0047,"none","dox_021",0.1023
"MYO18A",1,"-","chr17:29122253-29131383",0.1178,0.3685,-0.0416,0.1383,0.0047,"none","dox_025",0.4708
"MYO18A",1,"-","chr17:29122253-29131383",0.1178,0.3685,-0.0416,0.1383,0.0047,"none","dox_075",0.5886
"MYO18A",0,"-","chr17:29122253-29124653",0.1071,0.1214,0.0418,0.0106,0.0202,"none","no_dox",0.0158
"MYO18A",0,"-","chr17:29122253-29124653",0.1071,0.1214,0.0418,0.0106,0.0202,"none","dox_0125",0.036
"MYO18A",0,"-","chr17:29122253-29124653",0.1071,0.1214,0.0418,0.0106,0.0202,"none","dox_0187",0.0466
"MYO18A",0,"-","chr17:29122253-29124653",0.1071,0.1214,0.0418,0.0106,0.0202,"none","dox_021",0.0884
"MYO18A",0,"-","chr17:29122253-29124653",0.1071,0.1214,0.0418,0.0106,0.0202,"none","dox_025",0.2098
"MYO18A",0,"-","chr17:29122253-29124653",0.1071,0.1214,0.0418,0.0106,0.0202,"none","dox_075",0.3169
"MAN2A2",1,"+","chr15:90912246-90912542",0.1745,0.0277,0.0101,-0.0112,-0.0035,"none","no_dox",0.0165
"MAN2A2",1,"+","chr15:90912246-90912542",0.1745,0.0277,0.0101,-0.0112,-0.0035,"none","dox_0125",0.013
"MAN2A2",1,"+","chr15:90912246-90912542",0.1745,0.0277,0.0101,-0.0112,-0.0035,"none","dox_0187",0.0018
"MAN2A2",1,"+","chr15:90912246-90912542",0.1745,0.0277,0.0101,-0.0112,-0.0035,"none","dox_021",0.0119
"MAN2A2",1,"+","chr15:90912246-90912542",0.1745,0.0277,0.0101,-0.0112,-0.0035,"none","dox_025",0.0396
"MAN2A2",1,"+","chr15:90912246-90912542",0.1745,0.0277,0.0101,-0.0112,-0.0035,"none","dox_075",0.2141
"TRMT2B",1,"-","chrX:101026472-101035613",0.1115,0.0177,-0.0122,0.0196,-0.0355,"none","no_dox",0.0397
"TRMT2B",1,"-","chrX:101026472-101035613",0.1115,0.0177,-0.0122,0.0196,-0.0355,"none","dox_0125",0.0042
"TRMT2B",1,"-","chrX:101026472-101035613",0.1115,0.0177,-0.0122,0.0196,-0.0355,"none","dox_0187",0.0238
"TRMT2B",1,"-","chrX:101026472-101035613",0.1115,0.0177,-0.0122,0.0196,-0.0355,"none","dox_021",0.0116
"TRMT2B",1,"-","chrX:101026472-101035613",0.1115,0.0177,-0.0122,0.0196,-0.0355,"none","dox_025",0.0293
"TRMT2B",1,"-","chrX:101026472-101035613",0.1115,0.0177,-0.0122,0.0196,-0.0355,"none","dox_075",0.1408
"FAM120AOS",0,"-","chr9:93450599-93452740",0.1311,-0.019,0.0406,-0.00610000000000001,0.0441,"none","no_dox",0.0496
"FAM120AOS",0,"-","chr9:93450599-93452740",0.1311,-0.019,0.0406,-0.00610000000000001,0.0441,"none","dox_0125",0.0937
"FAM120AOS",0,"-","chr9:93450599-93452740",0.1311,-0.019,0.0406,-0.00610000000000001,0.0441,"none","dox_0187",0.0876
"FAM120AOS",0,"-","chr9:93450599-93452740",0.1311,-0.019,0.0406,-0.00610000000000001,0.0441,"none","dox_021",0.1282
"FAM120AOS",0,"-","chr9:93450599-93452740",0.1311,-0.019,0.0406,-0.00610000000000001,0.0441,"none","dox_025",0.1092
"FAM120AOS",0,"-","chr9:93450599-93452740",0.1311,-0.019,0.0406,-0.00610000000000001,0.0441,"none","dox_075",0.2403
"ZNF567",1,"+","chr19:36692515-36694802",0.0825,-0.0659,0.0805,-0.064,0.0684,"none","no_dox",0.0083
"ZNF567",1,"+","chr19:36692515-36694802",0.0825,-0.0659,0.0805,-0.064,0.0684,"none","dox_0125",0.0767
"ZNF567",1,"+","chr19:36692515-36694802",0.0825,-0.0659,0.0805,-0.064,0.0684,"none","dox_0187",0.0127
"ZNF567",1,"+","chr19:36692515-36694802",0.0825,-0.0659,0.0805,-0.064,0.0684,"none","dox_021",0.0932
"ZNF567",1,"+","chr19:36692515-36694802",0.0825,-0.0659,0.0805,-0.064,0.0684,"none","dox_025",0.0273
"ZNF567",1,"+","chr19:36692515-36694802",0.0825,-0.0659,0.0805,-0.064,0.0684,"none","dox_075",0.1098
"ZNF700",0,"+","chr19:11925273-11947172",0.1759,0.0775,-0.0079,0.0104,0.0249,"none","no_dox",0.0166
"ZNF700",0,"+","chr19:11925273-11947172",0.1759,0.0775,-0.0079,0.0104,0.0249,"none","dox_0125",0.0415
"ZNF700",0,"+","chr19:11925273-11947172",0.1759,0.0775,-0.0079,0.0104,0.0249,"none","dox_0187",0.0519
"ZNF700",0,"+","chr19:11925273-11947172",0.1759,0.0775,-0.0079,0.0104,0.0249,"none","dox_021",0.044
"ZNF700",0,"+","chr19:11925273-11947172",0.1759,0.0775,-0.0079,0.0104,0.0249,"none","dox_025",0.1215
"ZNF700",0,"+","chr19:11925273-11947172",0.1759,0.0775,-0.0079,0.0104,0.0249,"none","dox_075",0.2974
"ZNF239",1,"-","chr10:43558171-43574471",0.1544,0.07,-0.0076,-0.0258,0.0909,"none","no_dox",0.0331
"ZNF239",1,"-","chr10:43558171-43574471",0.1544,0.07,-0.0076,-0.0258,0.0909,"none","dox_0125",0.124
"ZNF239",1,"-","chr10:43558171-43574471",0.1544,0.07,-0.0076,-0.0258,0.0909,"none","dox_0187",0.0982
"ZNF239",1,"-","chr10:43558171-43574471",0.1544,0.07,-0.0076,-0.0258,0.0909,"none","dox_021",0.0906
"ZNF239",1,"-","chr10:43558171-43574471",0.1544,0.07,-0.0076,-0.0258,0.0909,"none","dox_025",0.1606
"ZNF239",1,"-","chr10:43558171-43574471",0.1544,0.07,-0.0076,-0.0258,0.0909,"none","dox_075",0.315
"CBWD3",0,"+","chr9:68248897-68258532",0.0878,-0.0547,-0.0029,0.0596,-0.0014,"none","no_dox",0.0297
"CBWD3",0,"+","chr9:68248897-68258532",0.0878,-0.0547,-0.0029,0.0596,-0.0014,"none","dox_0125",0.0283
"CBWD3",0,"+","chr9:68248897-68258532",0.0878,-0.0547,-0.0029,0.0596,-0.0014,"none","dox_0187",0.0879
"CBWD3",0,"+","chr9:68248897-68258532",0.0878,-0.0547,-0.0029,0.0596,-0.0014,"none","dox_021",0.085
"CBWD3",0,"+","chr9:68248897-68258532",0.0878,-0.0547,-0.0029,0.0596,-0.0014,"none","dox_025",0.0303
"CBWD3",0,"+","chr9:68248897-68258532",0.0878,-0.0547,-0.0029,0.0596,-0.0014,"none","dox_075",0.1181
"TDRD7",1,"+","chr9:97465028-97472293",0.1161,-0.0044,-0.0685,0.0048,0.0323,"none","no_dox",0.0425
"TDRD7",1,"+","chr9:97465028-97472293",0.1161,-0.0044,-0.0685,0.0048,0.0323,"none","dox_0125",0.0748
"TDRD7",1,"+","chr9:97465028-97472293",0.1161,-0.0044,-0.0685,0.0048,0.0323,"none","dox_0187",0.0796
"TDRD7",1,"+","chr9:97465028-97472293",0.1161,-0.0044,-0.0685,0.0048,0.0323,"none","dox_021",0.0111
"TDRD7",1,"+","chr9:97465028-97472293",0.1161,-0.0044,-0.0685,0.0048,0.0323,"none","dox_025",0.0067
"TDRD7",1,"+","chr9:97465028-97472293",0.1161,-0.0044,-0.0685,0.0048,0.0323,"none","dox_075",0.1228
"ZNF681",1,"-","chr19:23747101-23754823",0.1268,-0.0381,0.0401,-0.025,0.0963,"none","no_dox",0.0049
"ZNF681",1,"-","chr19:23747101-23754823",0.1268,-0.0381,0.0401,-0.025,0.0963,"none","dox_0125",0.1012
"ZNF681",1,"-","chr19:23747101-23754823",0.1268,-0.0381,0.0401,-0.025,0.0963,"none","dox_0187",0.0762
"ZNF681",1,"-","chr19:23747101-23754823",0.1268,-0.0381,0.0401,-0.025,0.0963,"none","dox_021",0.1163
"ZNF681",1,"-","chr19:23747101-23754823",0.1268,-0.0381,0.0401,-0.025,0.0963,"none","dox_025",0.0782
"ZNF681",1,"-","chr19:23747101-23754823",0.1268,-0.0381,0.0401,-0.025,0.0963,"none","dox_075",0.205
"STK40",1,"-","chr1:36361340-36367861",0.0149,0.0845,0.0213,-0.0176,0.0139,"none","no_dox",0.0232
"STK40",1,"-","chr1:36361340-36367861",0.0149,0.0845,0.0213,-0.0176,0.0139,"none","dox_0125",0.0371
"STK40",1,"-","chr1:36361340-36367861",0.0149,0.0845,0.0213,-0.0176,0.0139,"none","dox_0187",0.0195
"STK40",1,"-","chr1:36361340-36367861",0.0149,0.0845,0.0213,-0.0176,0.0139,"none","dox_021",0.0408
"STK40",1,"-","chr1:36361340-36367861",0.0149,0.0845,0.0213,-0.0176,0.0139,"none","dox_025",0.1253
"STK40",1,"-","chr1:36361340-36367861",0.0149,0.0845,0.0213,-0.0176,0.0139,"none","dox_075",0.1402
"SUPT3H",1,"-","chr6:45211849-45365201",0.0113,0.1164,-0.011,0.0122,-0.0241,"none","no_dox",0.0497
"SUPT3H",1,"-","chr6:45211849-45365201",0.0113,0.1164,-0.011,0.0122,-0.0241,"none","dox_0125",0.0256
"SUPT3H",1,"-","chr6:45211849-45365201",0.0113,0.1164,-0.011,0.0122,-0.0241,"none","dox_0187",0.0378
"SUPT3H",1,"-","chr6:45211849-45365201",0.0113,0.1164,-0.011,0.0122,-0.0241,"none","dox_021",0.0268
"SUPT3H",1,"-","chr6:45211849-45365201",0.0113,0.1164,-0.011,0.0122,-0.0241,"none","dox_025",0.1432
"SUPT3H",1,"-","chr6:45211849-45365201",0.0113,0.1164,-0.011,0.0122,-0.0241,"none","dox_075",0.1545
"ZNF420",1,"+","chr19:37089127-37127128",0.0908,-0.0154,0.0197,0.000900000000000001,-0.0079,"none","no_dox",0.0134
"ZNF420",1,"+","chr19:37089127-37127128",0.0908,-0.0154,0.0197,0.000900000000000001,-0.0079,"none","dox_0125",0.0055
"ZNF420",1,"+","chr19:37089127-37127128",0.0908,-0.0154,0.0197,0.000900000000000001,-0.0079,"none","dox_0187",0.0064
"ZNF420",1,"+","chr19:37089127-37127128",0.0908,-0.0154,0.0197,0.000900000000000001,-0.0079,"none","dox_021",0.0261
"ZNF420",1,"+","chr19:37089127-37127128",0.0908,-0.0154,0.0197,0.000900000000000001,-0.0079,"none","dox_025",0.0107
"ZNF420",1,"+","chr19:37089127-37127128",0.0908,-0.0154,0.0197,0.000900000000000001,-0.0079,"none","dox_075",0.1015
"ZGPAT",1,"+","chr20:63708979-63732003",0.083,-0.0167,0.0353,0.0078,2e-04,"none","no_dox",0.0012
"ZGPAT",1,"+","chr20:63708979-63732003",0.083,-0.0167,0.0353,0.0078,2e-04,"none","dox_0125",0.0014
"ZGPAT",1,"+","chr20:63708979-63732003",0.083,-0.0167,0.0353,0.0078,2e-04,"none","dox_0187",0.0092
"ZGPAT",1,"+","chr20:63708979-63732003",0.083,-0.0167,0.0353,0.0078,2e-04,"none","dox_021",0.0445
"ZGPAT",1,"+","chr20:63708979-63732003",0.083,-0.0167,0.0353,0.0078,2e-04,"none","dox_025",0.0278
"ZGPAT",1,"+","chr20:63708979-63732003",0.083,-0.0167,0.0353,0.0078,2e-04,"none","dox_075",0.1108
"ZGPAT",1,"+","chr20:63709164-63732003",0.1583,0.226,0.1367,0.1272,2e-04,"none","no_dox",0.0012
"ZGPAT",1,"+","chr20:63709164-63732003",0.1583,0.226,0.1367,0.1272,2e-04,"none","dox_0125",0.0014
"ZGPAT",1,"+","chr20:63709164-63732003",0.1583,0.226,0.1367,0.1272,2e-04,"none","dox_0187",0.1286
"ZGPAT",1,"+","chr20:63709164-63732003",0.1583,0.226,0.1367,0.1272,2e-04,"none","dox_021",0.2653
"ZGPAT",1,"+","chr20:63709164-63732003",0.1583,0.226,0.1367,0.1272,2e-04,"none","dox_025",0.4913
"ZGPAT",1,"+","chr20:63709164-63732003",0.1583,0.226,0.1367,0.1272,2e-04,"none","dox_075",0.6496
"PGAP1",0,"-","chr2:196841372-196843888",0.0764,0.0211,-0.0134,-0.0646,0.0507,"none","no_dox",0.0373
"PGAP1",0,"-","chr2:196841372-196843888",0.0764,0.0211,-0.0134,-0.0646,0.0507,"none","dox_0125",0.088
"PGAP1",0,"-","chr2:196841372-196843888",0.0764,0.0211,-0.0134,-0.0646,0.0507,"none","dox_0187",0.0234
"PGAP1",0,"-","chr2:196841372-196843888",0.0764,0.0211,-0.0134,-0.0646,0.0507,"none","dox_021",0.01
"PGAP1",0,"-","chr2:196841372-196843888",0.0764,0.0211,-0.0134,-0.0646,0.0507,"none","dox_025",0.0311
"PGAP1",0,"-","chr2:196841372-196843888",0.0764,0.0211,-0.0134,-0.0646,0.0507,"none","dox_075",0.1075
"ELAVL3",1,"-","chr19:11463662-11466172",0.2482,0.2472,0.1391,0.1498,0.0166,"none","no_dox",2e-04
"ELAVL3",1,"-","chr19:11463662-11466172",0.2482,0.2472,0.1391,0.1498,0.0166,"none","dox_0125",0.0168
"ELAVL3",1,"-","chr19:11463662-11466172",0.2482,0.2472,0.1391,0.1498,0.0166,"none","dox_0187",0.1666
"ELAVL3",1,"-","chr19:11463662-11466172",0.2482,0.2472,0.1391,0.1498,0.0166,"none","dox_021",0.3057
"ELAVL3",1,"-","chr19:11463662-11466172",0.2482,0.2472,0.1391,0.1498,0.0166,"none","dox_025",0.5529
"ELAVL3",1,"-","chr19:11463662-11466172",0.2482,0.2472,0.1391,0.1498,0.0166,"none","dox_075",0.8011
"ELAVL3",1,"-","chr19:11458611-11463496",0.3727,0.1891,0.0845,0.1579,0.0142,"none","no_dox",6e-04
"ELAVL3",1,"-","chr19:11458611-11463496",0.3727,0.1891,0.0845,0.1579,0.0142,"none","dox_0125",0.0148
"ELAVL3",1,"-","chr19:11458611-11463496",0.3727,0.1891,0.0845,0.1579,0.0142,"none","dox_0187",0.1727
"ELAVL3",1,"-","chr19:11458611-11463496",0.3727,0.1891,0.0845,0.1579,0.0142,"none","dox_021",0.2572
"ELAVL3",1,"-","chr19:11458611-11463496",0.3727,0.1891,0.0845,0.1579,0.0142,"none","dox_025",0.4463
"ELAVL3",1,"-","chr19:11458611-11463496",0.3727,0.1891,0.0845,0.1579,0.0142,"none","dox_075",0.819
"TRRAP",1,"+","chr7:98881250-98881695",0.2889,0.0782,0.1269,0.1008,0,"none","no_dox",0.0011
"TRRAP",1,"+","chr7:98881250-98881695",0.2889,0.0782,0.1269,0.1008,0,"none","dox_0125",0.0011
"TRRAP",1,"+","chr7:98881250-98881695",0.2889,0.0782,0.1269,0.1008,0,"none","dox_0187",0.1019
"TRRAP",1,"+","chr7:98881250-98881695",0.2889,0.0782,0.1269,0.1008,0,"none","dox_021",0.2288
"TRRAP",1,"+","chr7:98881250-98881695",0.2889,0.0782,0.1269,0.1008,0,"none","dox_025",0.307
"TRRAP",1,"+","chr7:98881250-98881695",0.2889,0.0782,0.1269,0.1008,0,"none","dox_075",0.5959
"TRRAP",1,"+","chr7:98881736-98881975",0.212,0.1556,0.0739,0.0836,0,"none","no_dox",0.0011
"TRRAP",1,"+","chr7:98881736-98881975",0.212,0.1556,0.0739,0.0836,0,"none","dox_0125",0.0011
"TRRAP",1,"+","chr7:98881736-98881975",0.212,0.1556,0.0739,0.0836,0,"none","dox_0187",0.0847
"TRRAP",1,"+","chr7:98881736-98881975",0.212,0.1556,0.0739,0.0836,0,"none","dox_021",0.1586
"TRRAP",1,"+","chr7:98881736-98881975",0.212,0.1556,0.0739,0.0836,0,"none","dox_025",0.3142
"TRRAP",1,"+","chr7:98881736-98881975",0.212,0.1556,0.0739,0.0836,0,"none","dox_075",0.5262
"ARMCX4",0,"+","chrX:101487691-101488008",0.0311,-0.0035,-0.0091,0.0311,0.0815,"none","no_dox",0.0043
"ARMCX4",0,"+","chrX:101487691-101488008",0.0311,-0.0035,-0.0091,0.0311,0.0815,"none","dox_0125",0.0858
"ARMCX4",0,"+","chrX:101487691-101488008",0.0311,-0.0035,-0.0091,0.0311,0.0815,"none","dox_0187",0.1169
"ARMCX4",0,"+","chrX:101487691-101488008",0.0311,-0.0035,-0.0091,0.0311,0.0815,"none","dox_021",0.1078
"ARMCX4",0,"+","chrX:101487691-101488008",0.0311,-0.0035,-0.0091,0.0311,0.0815,"none","dox_025",0.1043
"ARMCX4",0,"+","chrX:101487691-101488008",0.0311,-0.0035,-0.0091,0.0311,0.0815,"none","dox_075",0.1354
"ARMCX4",0,"+","chrX:101488099-101498145",0.1543,-0.0365,0.0372,0.0141,-0.0172,"none","no_dox",0.0238
"ARMCX4",0,"+","chrX:101488099-101498145",0.1543,-0.0365,0.0372,0.0141,-0.0172,"none","dox_0125",0.0066
"ARMCX4",0,"+","chrX:101488099-101498145",0.1543,-0.0365,0.0372,0.0141,-0.0172,"none","dox_0187",0.0207
"ARMCX4",0,"+","chrX:101488099-101498145",0.1543,-0.0365,0.0372,0.0141,-0.0172,"none","dox_021",0.0579
"ARMCX4",0,"+","chrX:101488099-101498145",0.1543,-0.0365,0.0372,0.0141,-0.0172,"none","dox_025",0.0214
"ARMCX4",0,"+","chrX:101488099-101498145",0.1543,-0.0365,0.0372,0.0141,-0.0172,"none","dox_075",0.1757
"TRIM33",0,"-","chr1:114420451-114421436",0.0815,-0.0255,0.0267,0.0048,0.0319,"none","no_dox",0.0379
"TRIM33",0,"-","chr1:114420451-114421436",0.0815,-0.0255,0.0267,0.0048,0.0319,"none","dox_0125",0.0698
"TRIM33",0,"-","chr1:114420451-114421436",0.0815,-0.0255,0.0267,0.0048,0.0319,"none","dox_0187",0.0746
"TRIM33",0,"-","chr1:114420451-114421436",0.0815,-0.0255,0.0267,0.0048,0.0319,"none","dox_021",0.1013
"TRIM33",0,"-","chr1:114420451-114421436",0.0815,-0.0255,0.0267,0.0048,0.0319,"none","dox_025",0.0758
"TRIM33",0,"-","chr1:114420451-114421436",0.0815,-0.0255,0.0267,0.0048,0.0319,"none","dox_075",0.1573
"UAP1L1",1,"+","chr9:137078286-137078502",-0.0315,0.102,-0.0167,0.0012,0.0046,"none","no_dox",0.0427
"UAP1L1",1,"+","chr9:137078286-137078502",-0.0315,0.102,-0.0167,0.0012,0.0046,"none","dox_0125",0.0473
"UAP1L1",1,"+","chr9:137078286-137078502",-0.0315,0.102,-0.0167,0.0012,0.0046,"none","dox_0187",0.0485
"UAP1L1",1,"+","chr9:137078286-137078502",-0.0315,0.102,-0.0167,0.0012,0.0046,"none","dox_021",0.0318
"UAP1L1",1,"+","chr9:137078286-137078502",-0.0315,0.102,-0.0167,0.0012,0.0046,"none","dox_025",0.1338
"UAP1L1",1,"+","chr9:137078286-137078502",-0.0315,0.102,-0.0167,0.0012,0.0046,"none","dox_075",0.1023
"SPTSSB",0,"-","chr3:161348103-161359802",0.1187,-0.0122,0.0189,0.0224,-0.0173,"none","no_dox",0.0233
"SPTSSB",0,"-","chr3:161348103-161359802",0.1187,-0.0122,0.0189,0.0224,-0.0173,"none","dox_0125",0.006
"SPTSSB",0,"-","chr3:161348103-161359802",0.1187,-0.0122,0.0189,0.0224,-0.0173,"none","dox_0187",0.0284
"SPTSSB",0,"-","chr3:161348103-161359802",0.1187,-0.0122,0.0189,0.0224,-0.0173,"none","dox_021",0.0473
"SPTSSB",0,"-","chr3:161348103-161359802",0.1187,-0.0122,0.0189,0.0224,-0.0173,"none","dox_025",0.0351
"SPTSSB",0,"-","chr3:161348103-161359802",0.1187,-0.0122,0.0189,0.0224,-0.0173,"none","dox_075",0.1538
"ZNF136",0,"+","chr19:12163206-12186114",0.1149,-0.0185,0.0024,0.0069,0.0155,"none","no_dox",0.0382
"ZNF136",0,"+","chr19:12163206-12186114",0.1149,-0.0185,0.0024,0.0069,0.0155,"none","dox_0125",0.0537
"ZNF136",0,"+","chr19:12163206-12186114",0.1149,-0.0185,0.0024,0.0069,0.0155,"none","dox_0187",0.0606
"ZNF136",0,"+","chr19:12163206-12186114",0.1149,-0.0185,0.0024,0.0069,0.0155,"none","dox_021",0.063
"ZNF136",0,"+","chr19:12163206-12186114",0.1149,-0.0185,0.0024,0.0069,0.0155,"none","dox_025",0.0445
"ZNF136",0,"+","chr19:12163206-12186114",0.1149,-0.0185,0.0024,0.0069,0.0155,"none","dox_075",0.1594
"ZNF841",1,"-","chr19:52076175-52076958",0.0906,0.0603,-0.0468,0.0227,0.0385,"none","no_dox",0.0071
"ZNF841",1,"-","chr19:52076175-52076958",0.0906,0.0603,-0.0468,0.0227,0.0385,"none","dox_0125",0.0456
"ZNF841",1,"-","chr19:52076175-52076958",0.0906,0.0603,-0.0468,0.0227,0.0385,"none","dox_0187",0.0683
"ZNF841",1,"-","chr19:52076175-52076958",0.0906,0.0603,-0.0468,0.0227,0.0385,"none","dox_021",0.0215
"ZNF841",1,"-","chr19:52076175-52076958",0.0906,0.0603,-0.0468,0.0227,0.0385,"none","dox_025",0.0818
"ZNF841",1,"-","chr19:52076175-52076958",0.0906,0.0603,-0.0468,0.0227,0.0385,"none","dox_075",0.1724
"FAM114A1",0,"+","chr4:38867834-38891743",0.1101,-0.0189,0.0218,2e-04,-0.0025,"none","no_dox",0.0085
"FAM114A1",0,"+","chr4:38867834-38891743",0.1101,-0.0189,0.0218,2e-04,-0.0025,"none","dox_0125",0.006
"FAM114A1",0,"+","chr4:38867834-38891743",0.1101,-0.0189,0.0218,2e-04,-0.0025,"none","dox_0187",0.0062
"FAM114A1",0,"+","chr4:38867834-38891743",0.1101,-0.0189,0.0218,2e-04,-0.0025,"none","dox_021",0.028
"FAM114A1",0,"+","chr4:38867834-38891743",0.1101,-0.0189,0.0218,2e-04,-0.0025,"none","dox_025",0.0091
"FAM114A1",0,"+","chr4:38867834-38891743",0.1101,-0.0189,0.0218,2e-04,-0.0025,"none","dox_075",0.1192
"PHF2",1,"+","chr9:93660560-93661348",0.5614,0.0699,0.0099,2e-04,-2e-04,"late","no_dox",8e-04
"PHF2",1,"+","chr9:93660560-93661348",0.5614,0.0699,0.0099,2e-04,-2e-04,"late","dox_0125",6e-04
"PHF2",1,"+","chr9:93660560-93661348",0.5614,0.0699,0.0099,2e-04,-2e-04,"late","dox_0187",8e-04
"PHF2",1,"+","chr9:93660560-93661348",0.5614,0.0699,0.0099,2e-04,-2e-04,"late","dox_021",0.0107
"PHF2",1,"+","chr9:93660560-93661348",0.5614,0.0699,0.0099,2e-04,-2e-04,"late","dox_025",0.0806
"PHF2",1,"+","chr9:93660560-93661348",0.5614,0.0699,0.0099,2e-04,-2e-04,"late","dox_075",0.642
"PHF2",1,"+","chr9:93661647-93662906",0.2264,-2e-04,3e-04,2e-04,-3e-04,"none","no_dox",0.0011
"PHF2",1,"+","chr9:93661647-93662906",0.2264,-2e-04,3e-04,2e-04,-3e-04,"none","dox_0125",8e-04
