seqnames,start,end,width,strand,gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,control_mean_psi,tdp43kd002_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,lsv_junc,ir_start,ir_end,paste_into_igv_junction,junc_dist,strand_start,transcript_id_start,exon_name_start,exon_rank_start,gene_id_start,strand_end,transcript_id_end,exon_name_end,exon_rank_end,gene_id_end,gene_id_junc,junc_in_ref,junc_cat
chr1,112960575,112998930,38356,+,SLC16A1-AS1,ENSG00000226419.8,ENSG00000226419.8:s:112960477-112961159,-0.0012,0.0002186,0.9143,0.0278,0.0148,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i",5,5,0,ENSG00000226419.8:s:112960477-112961159_112960575-112998930,,,chr1:112960575-112998930,38355,+,ENST00000416193.5|ENST00000664314.1|ENST00000428411.6|ENST00000435800.6|ENST00000420168.2|ENST00000662852.1|ENST00000627431.2|ENST00000665960.1,ENSE00001686258.1,2,ENSG00000226419.8,+,ENST00000435800.6|ENST00000662852.1|ENST00000627431.2|ENST00000665960.1|ENST00000659961.1,ENSE00001716366.1|ENSE00003785603.1,3|5|2,ENSG00000226419.8,ENSG00000226419.8,TRUE,annotated
chr1,112961160,112963971,2812,+,SLC16A1-AS1,ENSG00000226419.8,ENSG00000226419.8:s:112960477-112961159,0.0669,0.3359,0.1235,0.2892,0.3934,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i",5,5,1,ENSG00000226419.8:s:112960477-112961159_112961160-112963971,,,chr1:112961160-112963971,2811,,,,,,,,,,,,FALSE,none
chr9,33603550,33604297,748,+,CYP4F26P,ENSG00000226562.4,ENSG00000226562.4:s:33603272-33603550,-0.0198,0.02425,0.5382,0.0735,0.0388,"s|1e1.1o1|1e2.1o1|1e3.1o1|i",4,4,0,ENSG00000226562.4:s:33603272-33603550_33603550-33604297,33603551,33604296,chr9:33603550-33604297,747,+,ENST00000433357.2|ENST00000657092.1|ENST00000671504.1|ENST00000659752.1|ENST00000602933.3|ENST00000664899.1,ENSE00001626163.1|ENSE00003292764.2|ENSE00003852397.1,4|2|1,ENSG00000226562.4,+,ENST00000659752.1|ENST00000602933.3|ENST00000432139.2,ENSE00001618437.1|ENSE00001702887.1,3|2|1,ENSG00000226562.4,ENSG00000226562.4,TRUE,annotated
chr9,33603550,33604480,931,+,CYP4F26P,ENSG00000226562.4,ENSG00000226562.4:s:33603272-33603550,2e-04,3.296e-07,0.9913,0.0014,0.0165,"s|1e1.1o1|1e2.1o1|1e3.1o1|i",4,4,0,ENSG00000226562.4:s:33603272-33603550_33603550-33604480,,,chr9:33603550-33604480,930,+,ENST00000433357.2|ENST00000657092.1|ENST00000671504.1|ENST00000659752.1|ENST00000602933.3|ENST00000664899.1,ENSE00001626163.1|ENSE00003292764.2|ENSE00003852397.1,4|2|1,ENSG00000226562.4,+,ENST00000657092.1,ENSE00003854594.1,3,ENSG00000226562.4,ENSG00000226562.4,TRUE,annotated
chr9,33603550,33605011,1462,+,CYP4F26P,ENSG00000226562.4,ENSG00000226562.4:s:33603272-33603550,0.1217,0.6254,0.0384,0.271,0.4216,"s|1e1.1o1|1e2.1o1|1e3.1o1|i",4,4,0,ENSG00000226562.4:s:33603272-33603550_33603550-33605011,,,chr9:33603550-33605011,1461,+,ENST00000433357.2|ENST00000657092.1|ENST00000671504.1|ENST00000659752.1|ENST00000602933.3|ENST00000664899.1,ENSE00001626163.1|ENSE00003292764.2|ENSE00003852397.1,4|2|1,ENSG00000226562.4,+,ENST00000433357.2|ENST00000657092.1|ENST00000671504.1|ENST00000659752.1|ENST00000602933.3|ENST00000664899.1|ENST00000669639.1|ENST00000432139.2,ENSE00003416744.1|ENSE00001611427.3|ENSE00003883638.1|ENSE00003859209.1|ENSE00003417797.1,5|4|3|2,ENSG00000226562.4,ENSG00000226562.4,TRUE,annotated
chr9,33603551,33604296,746,+,CYP4F26P,ENSG00000226562.4,ENSG00000226562.4:s:33603272-33603550,-0.1027,0.5166,0.06187,0.6652,0.5236,"s|1e1.1o1|1e2.1o1|1e3.1o1|i",4,4,0,ENSG00000226562.4:s:33603272-33603550_33603551-33604296,,,chr9:33603551-33604296,745,,,,,,,,,,,,FALSE,none
chr17,72592054,72592203,150,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0,7.673e-06,0.9981,0.0016,0.002,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72592054-72592203,,,chr17:72592054-72592203,149,-,ENST00000649407.1,ENSE00003833369.1,2,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72590749,72592203,1455,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0,7.673e-06,0.9981,0.0016,0.002,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72590749-72592203,,,chr17:72590749-72592203,1454,-,ENST00000649936.1,ENSE00003839645.1,2,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72586825,72592203,5379,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0.0231,0.07347,0.423,0.0016,0.0584,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72586825-72592203,,,chr17:72586825-72592203,5378,-,ENST00000648520.1|ENST00000648054.1|ENST00000650161.1|ENST00000648428.1|ENST00000648954.1,ENSE00003836685.1|ENSE00003831955.1,2,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72583138,72592203,9066,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0,7.673e-06,0.9981,0.0016,0.002,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72583138-72592203,,,chr17:72583138-72592203,9065,-,ENST00000648054.1|ENST00000648559.1|ENST00000650554.1|ENST00000650570.1|ENST00000648428.1,ENSE00003833454.1|ENSE00003840712.1,3|2,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72431224,72592203,160980,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0.0851,0.3812,0.07851,0.3527,0.4979,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72431224-72592203,,,chr17:72431224-72592203,160979,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000649614.1|ENST00000648907.1|ENST00000650482.1|ENST00000453722.6|ENST00000650483.1|ENST00000648623.2|ENST00000650131.2|ENST00000649647.1|ENST00000649311.1|ENST00000648952.1|ENST00000649833.1|ENST00000649366.1|ENST00000647706.2|ENST00000649733.1|ENST00000648520.1|ENST00000650051.1|ENST00000648176.2|ENST00000648403.1|ENST00000580500.5|ENST00000649269.1|ENST00000649343.1|ENST00000648054.1|ENST00000650357.1|ENST00000584749.2|ENST00000650499.1|ENST00000580175.2|ENST00000648500.1|ENST00000649013.1|ENST00000650510.1|ENST00000649332.1|ENST00000648559.1|ENST00000650161.1|ENST00000649330.1|ENST00000580861.2,ENSE00001745004.1,2|3|4,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72428298,72592203,163906,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,-0.1407,0.5928,0.0309,0.6352,0.4414,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72428298-72592203,,,chr17:72428298-72592203,163905,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000649614.1|ENST00000648907.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000650483.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000648401.1|ENST00000649647.1|ENST00000649881.1|ENST00000457958.7|ENST00000649311.1|ENST00000647593.1|ENST00000648952.1|ENST00000649833.1|ENST00000649366.1|ENST00000649489.1|ENST00000647706.2|ENST00000650212.1|ENST00000649733.1|ENST00000648520.1|ENST00000648069.1|ENST00000650051.1|ENST00000647953.1|ENST00000648176.2|ENST00000648403.1|ENST00000580500.5|ENST00000577828.6|ENST00000649269.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650016.1|ENST00000650357.1|ENST00000584749.2|ENST00000650499.1|ENST00000650121.1|ENST00000580175.2|ENST00000648500.1|ENST00000647850.1|ENST00000649013.1|ENST00000650510.1|ENST00000649332.1|ENST00000648559.1|ENST00000650554.1|ENST00000650161.1|ENST00000650570.1|ENST00000649330.1|ENST00000580861.2,ENSE00001790402.1|ENSE00002734456.2|ENSE00002698530.2,3|2|4|5,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72404816,72592203,187388,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0,7.673e-06,0.9981,0.0016,0.002,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72404816-72592203,,,chr17:72404816-72592203,187387,-,ENST00000650313.1|ENST00000650371.1|ENST00000650483.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649172.1|ENST00000578206.2|ENST00000648297.1|ENST00000648401.1|ENST00000649647.1|ENST00000649881.1|ENST00000457958.7|ENST00000649311.1|ENST00000647593.1|ENST00000648952.1|ENST00000649833.1|ENST00000649366.1|ENST00000649489.1|ENST00000647706.2|ENST00000650212.1|ENST00000649733.1|ENST00000649250.1|ENST00000648520.1|ENST00000648069.1|ENST00000647652.1|ENST00000650051.1|ENST00000647953.1|ENST00000648411.1|ENST00000648176.2|ENST00000649433.1|ENST00000648403.1|ENST00000580500.5|ENST00000577828.6|ENST00000649269.1|ENST00000580948.1|ENST00000650600.1,ENSE00001602596.2|ENSE00003831961.1|ENSE00003836881.1|ENSE00003831748.1|ENSE00003831301.1|ENSE00003836905.1|ENSE00003840011.1|ENSE00003834143.1|ENSE00003833129.2|ENSE00003832610.1|ENSE00002699400.2|ENSE00002709172.1|ENSE00002706422.2|ENSE00002693669.1|ENSE00003838499.1,3|4|5|2|6,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72325946,72592203,266258,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0,7.673e-06,0.9981,0.0016,0.002,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72325946-72592203,,,chr17:72325946-72592203,266257,-,ENST00000650211.1|ENST00000580199.7|ENST00000647611.1|ENST00000579631.2|ENST00000649532.1|ENST00000648840.1|ENST00000649197.1|ENST00000650194.2|ENST00000581183.3|ENST00000648203.1|ENST00000648672.2|ENST00000649440.2|ENST00000648104.2|ENST00000650289.2|ENST00000650602.2|ENST00000649595.2|ENST00000650476.1|ENST00000649614.1|ENST00000648907.1|ENST00000650191.1|ENST00000647735.1|ENST00000649597.1|ENST00000650083.1|ENST00000648667.1|ENST00000648220.1,ENSE00002716346.1,4|2|3|5|6,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr17,72323320,72592203,268884,-,LINC00511,ENSG00000227036.8,ENSG00000227036.8:s:72592203-72592852,0,7.673e-06,0.9981,0.0016,0.002,"s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1",9,10,0,ENSG00000227036.8:s:72592203-72592852_72323320-72592203,,,chr17:72323320-72592203,268883,-,ENST00000650211.1|ENST00000580199.7|ENST00000650419.1|ENST00000647611.1|ENST00000579631.2|ENST00000581801.6|ENST00000649532.1|ENST00000648840.1|ENST00000649197.1|ENST00000650194.2|ENST00000581183.3|ENST00000648203.1|ENST00000648672.2|ENST00000649440.2|ENST00000648104.2|ENST00000650289.2|ENST00000650602.2|ENST00000649595.2|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000648907.1|ENST00000650191.1|ENST00000647735.1|ENST00000649597.1|ENST00000650083.1|ENST00000648667.1,ENSE00003836750.1|ENSE00002689736.1|ENSE00003840369.1|ENSE00003833743.1|ENSE00003839287.1|ENSE00002714256.2|ENSE00003833206.1|ENSE00003841109.1|ENSE00003834472.1|ENSE00002724741.1|ENSE00003840848.1|ENSE00003833108.1,6|4|5|3|7|8|2|9,ENSG00000227036.8,-,ENST00000648631.1|ENST00000648248.1|ENST00000650419.1|ENST00000581801.6|ENST00000650476.1|ENST00000649614.1|ENST00000648088.1|ENST00000650482.1|ENST00000453722.6|ENST00000650227.1|ENST00000648623.2|ENST00000649350.1|ENST00000650131.2|ENST00000649793.2|ENST00000649250.1|ENST00000647953.1|ENST00000649343.1|ENST00000650423.1|ENST00000648054.1|ENST00000650161.1|ENST00000650570.1|ENST00000648428.1|ENST00000648954.1|ENST00000649936.1|ENST00000649407.1,ENSE00001629418.1|ENSE00002715741.2|ENSE00003834602.1|ENSE00001625485.3|ENSE00003867578.1|ENSE00003878949.1|ENSE00003833220.1|ENSE00003840190.1,1,ENSG00000227036.8,ENSG00000227036.8,TRUE,annotated
chr1,1625428,1625546,119,+,MIB2,ENSG00000197530.13,ENSG00000197530.13:s:1625286-1625428,0.1267,0.6787,0.02945,0.8355,0.9797,"s|1e1.1o2|1e1.2o2|1e2.2o2",3,3,0,ENSG00000197530.13:s:1625286-1625428_1625428-1625546,,,chr1:1625428-1625546,118,+,ENST00000479659.5|ENST00000489635.5|ENST00000355826.10|ENST00000505820.7|ENST00000518681.6|ENST00000520777.6|ENST00000511502.5|ENST00000487053.5|ENST00000378712.5|ENST00000504599.6|ENST00000507229.5|ENST00000378708.5|ENST00000506488.5|ENST00000514234.5|ENST00000467597.1,ENSE00003489309.1|ENSE00003508056.1,7|6|4|3,ENSG00000197530.13,+,ENST00000479659.5|ENST00000489635.5|ENST00000355826.10|ENST00000505820.7|ENST00000518681.6|ENST00000511502.5|ENST00000487053.5|ENST00000378712.5|ENST00000504599.6|ENST00000514234.5|ENST00000467597.1,ENSE00001916122.1|ENSE00003554834.1|ENSE00003646402.1|ENSE00001903655.1,8|7|5|4,ENSG00000197530.13,ENSG00000197530.13,TRUE,annotated
chr1,1625428,1625558,131,+,MIB2,ENSG00000197530.13,ENSG00000197530.13:s:1625286-1625428,-0.117,0.621,0.04243,0.1504,0.0032,"s|1e1.1o2|1e1.2o2|1e2.2o2",3,3,0,ENSG00000197530.13:s:1625286-1625428_1625428-1625558,,,chr1:1625428-1625558,130,+,ENST00000479659.5|ENST00000489635.5|ENST00000355826.10|ENST00000505820.7|ENST00000518681.6|ENST00000520777.6|ENST00000511502.5|ENST00000487053.5|ENST00000378712.5|ENST00000504599.6|ENST00000507229.5|ENST00000378708.5|ENST00000506488.5|ENST00000514234.5|ENST00000467597.1,ENSE00003489309.1|ENSE00003508056.1,7|6|4|3,ENSG00000197530.13,+,ENST00000520777.6,ENSE00002028782.1,8,ENSG00000197530.13,ENSG00000197530.13,TRUE,annotated
chr1,1625428,1626650,1223,+,MIB2,ENSG00000197530.13,ENSG00000197530.13:s:1625286-1625428,5e-04,0.00072,0.8998,0.0163,0.017,"s|1e1.1o2|1e1.2o2|1e2.2o2",3,3,0,ENSG00000197530.13:s:1625286-1625428_1625428-1626650,,,chr1:1625428-1626650,1222,+,ENST00000479659.5|ENST00000489635.5|ENST00000355826.10|ENST00000505820.7|ENST00000518681.6|ENST00000520777.6|ENST00000511502.5|ENST00000487053.5|ENST00000378712.5|ENST00000504599.6|ENST00000507229.5|ENST00000378708.5|ENST00000506488.5|ENST00000514234.5|ENST00000467597.1,ENSE00003489309.1|ENSE00003508056.1,7|6|4|3,ENSG00000197530.13,+,ENST00000489635.5|ENST00000355826.10|ENST00000505820.7|ENST00000518681.6|ENST00000520777.6|ENST00000511502.5|ENST00000487053.5|ENST00000378712.5|ENST00000504599.6|ENST00000507229.5|ENST00000378708.5|ENST00000506488.5,ENSE00003681989.1|ENSE00003525913.1,9|8|7,ENSG00000197530.13,ENSG00000197530.13,TRUE,annotated
chr6,35819463,35833610,14148,+,LHFPL5,ENSG00000197753.11,ENSG00000197753.11:t:35833610-35837129,-0.1536,0.5317,0.02683,0.4475,0.2828,"t|1e1.1o1|1e2.1o1|i",3,3,0,ENSG00000197753.11:t:35833610-35837129_35819463-35833610,35824071,35833609,chr6:35819463-35833610,14147,+,ENST00000651132.1|ENST00000651994.1|ENST00000360215.3|ENST00000651676.1|ENST00000652718.1|ENST00000496656.2,ENSE00001193148.4|ENSE00003828599.1,6|3,ENSG00000197753.11,+,ENST00000652718.1|ENST00000496656.2,ENSE00003850112.1|ENSE00001938133.1,4|5,ENSG00000197753.11,ENSG00000197753.11,TRUE,annotated
chr6,35819820,35833610,13791,+,LHFPL5,ENSG00000197753.11,ENSG00000197753.11:t:35833610-35837129,-1e-04,0.0001208,0.9882,0.0061,0.0048,"t|1e1.1o1|1e2.1o1|i",3,3,0,ENSG00000197753.11:t:35833610-35837129_35819820-35833610,,,chr6:35819820-35833610,13790,+,ENST00000496656.2,ENSE00001897302.2,4,ENSG00000197753.11,+,ENST00000652718.1|ENST00000496656.2,ENSE00003850112.1|ENSE00001938133.1,4|5,ENSG00000197753.11,ENSG00000197753.11,TRUE,annotated
chr6,35824071,35833609,9539,+,LHFPL5,ENSG00000197753.11,ENSG00000197753.11:t:35833610-35837129,0.1554,0.5348,0.02627,0.5458,0.7117,"t|1e1.1o1|1e2.1o1|i",3,3,1,ENSG00000197753.11:t:35833610-35837129_35824071-35833609,,,chr6:35824071-35833609,9538,,,,,,,,,,,,FALSE,none
chr19,56601591,56621268,19678,+,ZNF71,ENSG00000197951.10,ENSG00000197951.10:t:56621268-56626481,-0.1337,0.566,0.03525,0.8306,0.6638,"t|1e1.1o1|1e2.1o1",2,3,0,ENSG00000197951.10:t:56621268-56626481_56601591-56621268,,,chr19:56601591-56621268,19677,+,ENST00000328070.10|ENST00000599599.7|ENST00000650950.1|ENST00000594944.1,ENSE00003839123.1|ENSE00003834959.1|ENSE00003847702.1,2,ENSG00000197951.10|ENSG00000269793.7,+,ENST00000328070.10|ENST00000599599.7,ENSE00001308636.5|ENSE00003076760.3,3|4,ENSG00000197951.10,ENSG00000197951.10|ENSG00000269793.7,TRUE,annotated
chr19,56613938,56621268,7331,+,ZNF71,ENSG00000197951.10,ENSG00000197951.10:t:56621268-56626481,0.1337,0.566,0.03525,0.1694,0.3362,"t|1e1.1o1|1e2.1o1",2,3,0,ENSG00000197951.10:t:56621268-56626481_56613938-56621268,,,chr19:56613938-56621268,7330,+,ENST00000599599.7,ENSE00003022213.1,3,ENSG00000197951.10,+,ENST00000328070.10|ENST00000599599.7,ENSE00001308636.5|ENSE00003076760.3,3|4,ENSG00000197951.10,ENSG00000197951.10,TRUE,annotated
chrX,1599432,1600659,1228,+,AKAP17A,ENSG00000197976.12,ENSG00000197976.12:t:1600659-1602520,-0.1828,0.8334,0.009412,0.9241,0.7093,"t|1e1.1o1|1e2.1o1",2,3,0,ENSG00000197976.12:t:1600659-1602520_1599432-1600659,,,chrX:1599432-1600659,1227,+,ENST00000313871.9|ENST00000474361.6,ENSE00001153230.1,4,ENSG00000197976.12,+,ENST00000313871.9|ENST00000474361.6,ENSE00001826440.2|ENSE00001885827.1,5|6,ENSG00000197976.12,ENSG00000197976.12,TRUE,annotated
chrX,1600207,1600659,453,+,AKAP17A,ENSG00000197976.12,ENSG00000197976.12:t:1600659-1602520,0.1828,0.8334,0.009412,0.0759,0.2907,"t|1e1.1o1|1e2.1o1",2,3,0,ENSG00000197976.12:t:1600659-1602520_1600207-1600659,,,chrX:1600207-1600659,452,+,ENST00000474361.6,ENSE00001885254.1,5,ENSG00000197976.12,+,ENST00000313871.9|ENST00000474361.6,ENSE00001826440.2|ENSE00001885827.1,5|6,ENSG00000197976.12,ENSG00000197976.12,TRUE,annotated
chr20,46512140,46513497,1358,-,ZNF334,ENSG00000198185.11,ENSG00000198185.11:s:46512540-46513559,0.0028,0.0003509,0.8866,0.0016,0.0329,"s|1e1.1o1|2e1.1o1|3e1.1o1|3e2.1o1|3e3.1o1",5,4,0,ENSG00000198185.11:s:46512540-46513559_46512140-46513497,,,chr20:46512140-46513497,1357,-,ENST00000347606.8|ENST00000457685.6|ENST00000625284.2,ENSE00003466601.1|ENSE00003634041.1,2,ENSG00000198185.11,-,ENST00000625284.2,ENSE00003768841.1,1,ENSG00000198185.11,ENSG00000198185.11,TRUE,annotated
chr20,46512140,46513410,1271,-,ZNF334,ENSG00000198185.11,ENSG00000198185.11:s:46512540-46513559,-0.0284,0.1107,0.3422,0.1271,0.0701,"s|1e1.1o1|2e1.1o1|3e1.1o1|3e2.1o1|3e3.1o1",5,4,0,ENSG00000198185.11:s:46512540-46513559_46512140-46513410,,,chr20:46512140-46513410,1270,-,ENST00000347606.8|ENST00000457685.6|ENST00000625284.2,ENSE00003466601.1|ENSE00003634041.1,2,ENSG00000198185.11,-,ENST00000347606.8,ENSE00001237400.6,1,ENSG00000198185.11,ENSG00000198185.11,TRUE,annotated
