gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox00187_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
AP000347.2,ENSG00000272578.5,ENSG00000272578.5:t:23683725-23683867,0.0001;0.0156;0.0735;-0.1239;0.0001,5.691e-05;1.968e-01;3.576e-01;6.119e-01;5.691e-05,9.928e-01;2.061e-01;9.442e-02;4.129e-02;9.928e-01,0.0028;0.3059;0.4772;0.2205;0.0028,0.0045;0.3302;0.5950;0.0506;0.0045,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.2o3|1e3.3o3,5,4,1;0;0;0;0,chr22,-,23683867-23705429;23683867-23690236;23683867-23690232;23683867-23686831;23683867-23686790,23683725-23683867;23686790-23686995;23690232-23693185;23705429-23705541,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A23705541-23683725
GTF2IP20,ENSG00000272645.3,ENSG00000272645.3:s:223973982-223974046,-0.0010;0.0970;-0.1448;0.0557;-0.0136,2.015e-03;4.436e-01;6.767e-01;2.886e-01;2.359e-02,8.498e-01;6.634e-02;2.786e-02;1.412e-01;6.093e-01,0.0197;0.4151;0.2769;0.2161;0.0496,0.0172;0.5624;0.1019;0.3112;0.0027,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,1;1;1;1;0,chr1,-,223972237-223973982;223971763-223973982;223964709-223973982;223964539-223973982;223962273-223973982,na-223972237;223962077-223962273;223964327-223964539;223964586-223964709;223971574-223971763;223973982-223974046,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A223974046-223962077
GTF2IP20,ENSG00000272645.3,ENSG00000272645.3:t:223962077-223962273,-0.0112;-0.1901;0.2493;-0.0163,1.530e-02;8.818e-01;8.241e-01;1.970e-01,6.600e-01;5.286e-03;6.492e-03;2.222e-01,0.0419;0.2186;0.4824;0.2283,0.0050;0.0050;0.7864;0.2044,t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,4,4,0;1;1;1,chr1,-,223962273-223973982;223962273-223964586;223962273-223962611;223962273-223962475,223962077-223962273;223962475-223963076;223964586-223964709;223973982-223974046,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A223974046-223962077
RP11-479O9.4,ENSG00000272693.4,ENSG00000272693.4:t:65727055-65727108,0.0000;0.1210;-0.0304;-0.0137;-0.0523,7.455e-07;5.394e-01;1.478e-01;1.546e-01;2.582e-01,9.994e-01;4.761e-02;2.880e-01;2.791e-01;1.775e-01,0.0017;0.1823;0.1564;0.3624;0.3028,0.0024;0.3432;0.1008;0.3121;0.2299,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,0;1;1;1;1,chr7,-,65727108-65762931;65727108-65750883;65727108-65750393;65727108-65740872;65727108-65731568,65727055-65727108;65731568-na;65740872-65741121;65750393-na;65750883-na;65762931-65763017,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A65763017-65727055
CHASERR,ENSG00000272888.7,ENSG00000272888.7:s:92882707-92883186,0.1048;-0.1048,5.527e-01;5.527e-01,5.512e-02;5.512e-02,0.1141;0.8859,0.2285;0.7715,s|1e1.1o1|1e2.1o1,2,3,0;0,chr15,+,92883186-92883585;92883186-92885515,92882707-92883186;92883585-92883619;92884371-92885584,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A92885584-92882707
RP11-216L13.17,ENSG00000272896.1,ENSG00000272896.1:s:136791379-136791777,-0.1081;0.1081,4.815e-01;4.815e-01,5.798e-02;5.798e-02,0.8647;0.1353,0.7365;0.2635,s|1e1.1o1|2e2.1o1,2,3,0;1,chr9,+,136791424-136791947;136791777-136792251,136791379-136791777;136791947-136792030;136792251-136792358,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A136792358-136791379
RP11-109E12.1,ENSG00000273073.1,ENSG00000273073.1:s:131463341-131463615,-0.1054;0.1054,4.880e-01;4.880e-01,5.846e-02;5.846e-02,0.4724;0.5276,0.3209;0.6791,s|1e1.1o1|i,2,2,0;1,chr2,-,131462125-131463341;131462126-131463340,131461821-131462125;131463341-131463615,131462126-131463340,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A131463615-131461821
RP11-201K10.3,ENSG00000273088.2,ENSG00000273088.2:s:155173221-155173474,0.0171;0.0724;-0.1546;0.0294,1.737e-01;3.358e-01;7.126e-01;1.346e-01,2.480e-01;1.360e-01;2.256e-02;3.054e-01,0.5309;0.0516;0.2720;0.1299,0.5842;0.1428;0.0956;0.1822,s|1e1.1o2|1e2.1o1|2e1.2o2|2e2.1o1,4,3,0;1;1;1,chr1,-,155172892-155173317;155169857-155173317;155172628-155173221;155169857-155173221,155169791-155169857;155172565-155172892;155173221-155173474,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A155173474-155169791
NBPF26,ENSG00000273136.7,ENSG00000273136.7:t:120837169-120837361,-0.0011;-0.1025;0.0993,3.733e-02;4.955e-01;4.585e-01,5.260e-01;6.788e-02;7.041e-02,0.0780;0.2795;0.6321,0.0831;0.1484;0.7737,t|1e2.1o1|1e3.1o1|2e1.1o2,3,4,0;0;1,chr1,+,120834546-120837169;120836568-120837169;120833682-120837249,120833603-120833775;120834495-120834546;120836517-120836568;120837169-120837361,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A120837361-120833603
RP4-583P15.15,ENSG00000273154.3,ENSG00000273154.3:s:63708864-63709164,0.0001;0.0230;0.0981;-0.1571,2.406e-06;5.046e-02;4.712e-01;8.353e-01,9.951e-01;4.707e-01;8.457e-02;9.531e-03,0.0012;0.0239;0.0012;0.9738,0.0092;0.0183;0.1286;0.8013,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,1;1;1;0,chr20,+,63708979-63732003;63708979-63733219;63709164-63732003;63709164-63733219,63708864-63709164;63732003-63732045;63733219-63733352,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A63733352-63708864
RP4-583P15.15,ENSG00000273154.3,ENSG00000273154.3:t:63733219-63733352,0.0236;-0.1325;0.0816,5.543e-02;6.874e-01;3.467e-01,4.573e-01;3.079e-02;1.344e-01,0.0243;0.9742;0.0016,0.0203;0.8330;0.1204,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,1;0;1,chr20,+,63708979-63733219;63709164-63733219;63732045-63733219,63708864-63709164;63732003-63732045;63733219-63733352,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A63733352-63708864
SNURF,ENSG00000273173.5,ENSG00000273173.5:t:24975358-24975509,-0.1722;0.1722,5.597e-01;5.597e-01,2.216e-02;2.216e-02,0.5246;0.4754,0.2550;0.7450,t|1e1.1o1|i,2,2,0;1,chr15,+,24968082-24975358;24971488-24975357,24967932-24968408;24975358-24975509,24971488-24975357,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A24975509-24967932
RP5-1165K10.2,ENSG00000273432.1,ENSG00000273432.1:s:44016434-44016523,0.1938;-0.1938,8.368e-01;8.368e-01,8.821e-03;8.821e-03,0.1175;0.8825,0.3450;0.6550,s|1e1.1o1|i,2,2,0;1,chr7,-,44013679-44016434;44013680-44016433,44013593-44013679;44016434-44016523,44013680-44016433,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A44016523-44013593
RP11-78J21.7,ENSG00000273784.5,ENSG00000273784.5:s:52627438-52627578,0.0687;-0.1465;-0.0357;0.1102,3.242e-01;6.393e-01;1.623e-01;5.712e-01,1.310e-01;2.824e-02;2.712e-01;5.726e-02,0.1232;0.7139;0.1480;0.0025,0.2242;0.5362;0.0908;0.1437,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,1;0;0;1,chr13,+,52627578-52629769;52627578-52632422;52627578-52637305;52627579-52632421,52627438-52627578;52629769-na;52632422-52632494;52637305-52637446,52627579-52632421,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A52637446-52627438
RP11-566K19.6,ENSG00000274253.5,ENSG00000274253.5:s:22764224-22768189,0.1349;-0.0486;-0.0567,6.246e-01;2.768e-01;2.341e-01,3.560e-02;1.455e-01;1.930e-01,0.0333;0.8607;0.1086,0.2061;0.7674;0.0236,s|1e1.1o1|1e2.1o1|1e3.1o2,3,4,1;0;1,chr15,+,22764358-22773433;22764358-22774216;22764358-22777749,22764224-22768189;22773433-na;22774216-22774313;22777749-22778741,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A22778741-22764224
PI4KAP1,ENSG00000274602.5,ENSG00000274602.5:t:18536640-18536808,0.0152;-0.1090;0.0000;-0.0632;0.0057;0.0857,2.242e-02;5.566e-01;1.486e-07;3.244e-01;4.345e-03;4.129e-01,5.870e-01;5.657e-02;9.998e-01;1.345e-01;7.861e-01;8.769e-02,0.0012;0.1942;0.0012;0.2579;0.0012;0.5353,0.0596;0.0609;0.0017;0.1692;0.0331;0.6676,t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3|i,6,4,1;1;0;0;1;0,chr22,-,18536808-18538640;18536808-18538433;18536808-18537295;18536808-18537292;18536808-18537035;18536809-18537034,18536640-18536808;18537035-18537865;18538023-18538558;18538640-18538804,18536809-18537034,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A18538804-18536640
RP11-214K3.25,ENSG00000274874.2,ENSG00000274874.2:t:124011381-na,0.1084;-0.1084,5.070e-01;5.070e-01,5.948e-02;5.948e-02,0.7673;0.2327,0.9249;0.0751,t|1e1.1o1|1e2.1o1,2,3,1;1,chr12,+,124004654-124011381;124010065-124011381,na-124004654;na-124010065;124011381-na,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A124011391-124004644
ZNF2,ENSG00000275111.5,ENSG00000275111.5:s:95165432-95165860,0.1322;-0.1322,6.384e-01;6.384e-01,3.619e-02;3.619e-02,0.7894;0.2106,0.9577;0.0423,s|1e1.1o1|1e2.1o1,2,3,0;0,chr2,+,95165860-95176188;95165860-95177483,95165432-95165860;95176188-95176259;95177483-95177609,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A95177609-95165432
RP11-182J1.18,ENSG00000275120.3,ENSG00000275120.3:t:84603860-84604333,-0.1051;-0.0029;0.0001;0.1249,5.140e-01;2.970e-03;7.739e-05;5.952e-01,6.079e-02;8.595e-01;9.892e-01;4.064e-02,0.1777;0.0238;0.0046;0.7882,0.0459;0.0053;0.0053;0.9439,t|1e2.1o1|2e1.1o1|2e3.1o1|i,4,4,1;0;0;1,chr15,-,84604333-84614655;84603985-84631299;84603985-84606362;84604334-84606361,84603860-84604333;84606362-84606463;84614655-84614827;84631299-84632278,84604334-84606361,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A84632278-84603860
PRH1-PRR4,ENSG00000275778.2,ENSG00000275778.2:s:11047020-11047188,-0.1509;0.0003;0.1214;0.1543;-0.1127;-0.0001;0.0000,7.726e-01;1.497e-05;6.583e-01;7.483e-01;5.411e-01;3.685e-07;3.334e-03,1.806e-02;9.758e-01;3.511e-02;1.997e-02;5.590e-02;9.958e-01;7.122e-01,0.2342;0.0073;0.0343;0.2865;0.3701;0.0122;0.0428,0.0759;0.0164;0.1609;0.4541;0.2429;0.0007;0.0388,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1,7,8,0;1;1;1;0;1;1,chr12,-,11034885-11047020;11028515-11047020;11021694-11047020;10996325-11047020;10973721-11047020;10883096-11047020;10848407-11047020,na-10996325;na-11028515;10848372-10848407;10883061-10883096;10973655-10973721;11021545-11021694;11034782-11034885;11047020-11047188,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A11047188-10848372
PRH1-PRR4,ENSG00000275778.2,ENSG00000275778.2:t:10973655-10973721,-0.0093;-0.0474;0.1113;-0.0055,1.017e-02;2.334e-01;5.055e-01;5.413e-03,7.068e-01;1.710e-01;5.596e-02;7.970e-01,0.0397;0.8071;0.1095;0.0319,0.0039;0.7342;0.2587;0.0039,t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1,4,5,1;0;0;1,chr12,-,10973721-11171422;10973721-11047020;10973721-11034782;10973721-11021545,10973655-10973721;11021545-11021694;11034782-11034885;11047020-11047188;11171267-11171600,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A11171600-10973655
ARHGAP23,ENSG00000275832.5,ENSG00000275832.5:s:38471863-38472006,0.1512;-0.1512,7.203e-01;7.203e-01,2.288e-02;2.288e-02,0.7547;0.2453,0.9173;0.0827,s|1e1.1o1|1e2.1o1,2,3,0;0,chr17,+,38472006-38477579;38472006-38477828,38471863-38472006;38477579-38477705;38477828-38477896,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A38477896-38471863
ARHGAP23,ENSG00000275832.5,ENSG00000275832.5:s:38497785-38497826,0.1227;-0.1227,5.913e-01;5.913e-01,4.439e-02;4.439e-02,0.5779;0.4221,0.7144;0.2856,s|1e1.1o1|1e2.1o1,2,3,0;0,chr17,+,38497826-38498414;38497826-38500597,38497785-38497826;38498414-38498510;38500333-38501124,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A38501124-38497785
ARHGAP23,ENSG00000275832.5,ENSG00000275832.5:t:38477828-38477896,-0.1463;0.0156;0.0951,6.804e-01;2.380e-02;4.533e-01,2.678e-02;5.738e-01;7.286e-02,0.2724;0.0085;0.7156,0.0986;0.0606;0.8546,t|1e1.1o1|1e2.1o1|i,3,3,0;0;0,chr17,+,38472006-38477828;38477705-38477828;38477706-38477827,38471863-38472006;38477579-38477705;38477828-38477896,38477706-38477827,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A38477896-38471863
ARHGAP23,ENSG00000275832.5,ENSG00000275832.5:t:38500333-38501124,-0.1245;0.1305;-0.0001,5.758e-01;5.995e-01;4.913e-07,4.417e-02;3.926e-02;9.975e-01,0.4939;0.4972;0.0082,0.3157;0.6818;0.0028,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr17,+,38497826-38500597;38498510-38500597;38498954-38500597,38497785-38497826;38498414-38498510;38498932-38498954;38500333-38501124,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A38501124-38497785
RP5-874C20.8,ENSG00000276302.1,ENSG00000276302.1:s:28271854-28271934,0.1544;-0.1544,6.452e-01;6.452e-01,2.533e-02;2.533e-02,0.1771;0.8229,0.3785;0.6215,s|1e1.1o1|i,2,2,0;1,chr6,+,28271934-28272670;28271935-28272669,28271854-28271934;28272670-28272787,28271935-28272669,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A28272787-28271854
RP11-291L22.9,ENSG00000276805.2,ENSG00000276805.2:s:38428107-38428296,-0.0653;-0.0354;0.1129;0.0000,2.794e-01;2.335e-01;5.182e-01;1.931e-06,1.732e-01;1.757e-01;5.380e-02;9.989e-01,0.1154;0.7466;0.1445;0.0023,0.0209;0.6986;0.2735;0.0030,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2,4,5,1;1;1;1,chr10,+,38428296-38434227;38428296-38435130;38428296-38435300;38428296-38437090,38428107-38428296;38434227-na;38435130-38435253;38435300-38435512;38437090-38437206,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A38437206-38428107
RP11-291L22.9,ENSG00000276805.2,ENSG00000276805.2:s:38438858-38439026,-0.1854;0.1859;0.0000,5.332e-01;5.320e-01;7.557e-04,2.098e-02;2.091e-02;9.577e-01,0.6005;0.3911;0.0093,0.4044;0.5886;0.0095,s|1e1.1o1|1e2.1o1|2e1.1o1,3,3,1;1;0,chr10,+,38438922-38444545;38438922-38445417;38439026-38444545,38438858-38439026;38444545-38444663;38445417-38445607,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A38445607-38438858
GTF2IP1,ENSG00000277053.4,ENSG00000277053.4:s:75210528-75210599,-0.0424;-0.0753;0.1551,2.178e-01;3.718e-01;7.823e-01,2.014e-01;1.146e-01;1.608e-02,0.6266;0.2988;0.0682,0.5664;0.1995;0.2390,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;1,chr7,-,75209559-75210528;75208014-75210528;75202613-75210528,75202542-75202613;75207956-75208014;75209376-75209559;75210528-75210599,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A75210599-75202542
SRCIN1,ENSG00000277363.5,ENSG00000277363.5:s:38578490-38578791,0.1627;-0.1057;-0.0336,6.385e-01;4.631e-01;1.758e-01,2.376e-02;5.742e-02;2.442e-01,0.2750;0.5819;0.1282,0.4935;0.4177;0.0877,s|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;1;0,chr17,-,38574974-38578490;38568234-38578490;38568231-38578490,38568211-38568234;38574876-38574974;38578490-38578791,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A38578791-38568211
PMS2P2,ENSG00000278416.1,ENSG00000278416.1:s:75358910-75359256,0.0012;-0.1814;0.1957;-0.0000,1.124e-01;7.022e-01;8.232e-01;3.226e-05,3.392e-01;1.734e-02;9.504e-03;9.933e-01,0.1148;0.8214;0.0587;0.0045,0.1098;0.5842;0.2887;0.0043,s|1e1.1o1|1e2.1o2|1e2.2o2|2e2.1o2,4,3,1;1;1;0,chr7,-,75358535-75358944;75355688-75358944;75355683-75358944;75355688-75358910,75355549-75355688;75358312-75358535;75358910-75359256,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A75359256-75355549
PMS2P2,ENSG00000278416.1,ENSG00000278416.1:t:75355549-75355688,-0.1716;-0.0000;0.0111;0.1683,6.950e-01;1.490e-05;1.447e-01;7.593e-01,1.947e-02;9.957e-01;2.904e-01;1.650e-02,0.7440;0.0038;0.2033;0.0507,0.5192;0.0038;0.2255;0.2400,t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.1o2,4,3,1;0;1;1,chr7,-,75355688-75358944;75355688-75358910;75355688-75358312;75355683-75358944,75355549-75355688;75358312-75358535;75358910-75359256,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A75359256-75355549
ACACA,ENSG00000278540.5,ENSG00000278540.5:s:37330173-37330425,0.1739;0.0517;-0.2450,9.040e-01;2.270e-01;9.801e-01,3.722e-03;2.093e-01;4.854e-04,0.0617;0.1945;0.7455,0.2366;0.2661;0.4882,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr17,-,37328986-37330173;37289528-37330173;37284970-37330173,37284838-37284970;37289418-37289528;37328645-37328986;37330173-37330425,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A37330425-37284838
CH507-145C22.1,ENSG00000278903.3,ENSG00000278903.3:s:6320845-6320974,-0.1867;0.1867,7.919e-01;7.919e-01,1.202e-02;1.202e-02,0.3369;0.6631,0.1309;0.8691,s|1e1.1o1|1e2.1o1,2,3,0;0,chr21,+,6320974-6321164;6320974-6322600,6320845-6320974;6321164-6321717;6322600-6322697,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A6322697-6320845
CH507-145C22.1,ENSG00000278903.3,ENSG00000278903.3:s:6322600-6322697,0.1415;0.0486;-0.2380,5.855e-01;1.903e-01;8.292e-01,3.174e-02;2.402e-01;6.652e-03,0.1255;0.0084;0.8666,0.3231;0.0944;0.5777,s|1e1.1o1|1e2.1o1|i,3,3,1;0;1,chr21,+,6322697-6332409;6322697-6356688;6322698-6329547,6322600-6322697;6332409-na;6356688-6356986,6322698-6329547,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A6356986-6322600
CH17-140K24.7,ENSG00000278936.1,ENSG00000278936.1:s:141201124-141201396,0.0001;-0.2082;0.2101,6.260e-05;9.436e-01;9.434e-01,9.904e-01;1.683e-03;1.783e-03,0.0043;0.2504;0.7461,0.0065;0.0065;0.9870,s|1e3.2o2|2e1.1o1|2e2.1o1,3,4,0;1;1,chr5,-,141183849-141201266;141193901-141201124;141188667-141201124,na-141188667;na-141193901;141183401-141184014;141201124-141201396,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A141201396-141183401
CH17-140K24.2,ENSG00000280029.4,ENSG00000280029.4:s:141201124-na,-0.2093;0.2093,9.440e-01;9.440e-01,1.702e-03;1.702e-03,0.2522;0.7478,0.0098;0.9902,s|1e1.1o1|1e2.2o2,2,3,1;1,chr5,-,141193901-141201124;141188667-141201124,na-141193901;141188639-141188773;141201124-na,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A141201134-141188639
CH507-528H12.1,ENSG00000280441.3,ENSG00000280441.3:s:8401040-8401715,0.0065;0.0006;-0.0000;0.0989;-0.2768;-0.0000;-0.0125;-0.0001;0.0613;0.0006;-0.0003;-0.0000;-0.0000;-0.0000;-0.0000;0.0717,2.268e-02;7.497e-06;6.915e-21;5.078e-01;9.827e-01;6.915e-21;4.439e-02;1.052e-06;2.955e-01;8.089e-05;1.302e-05;6.915e-21;6.915e-21;6.915e-21;6.915e-21;2.582e-01,5.811e-01;9.768e-01;1.000e+00;6.636e-02;3.217e-04;1.000e+00;4.865e-01;9.942e-01;1.534e-01;9.071e-01;9.599e-01;1.000e+00;1.000e+00;1.000e+00;1.000e+00;1.848e-01,0.0581;0.0003;0.0003;0.1427;0.3512;0.0003;0.1255;0.0097;0.2491;0.0222;0.0215;0.0003;0.0003;0.0003;0.0003;0.0108,0.0712;0.0192;0.0003;0.2696;0.0657;0.0003;0.0980;0.0003;0.3174;0.0277;0.0162;0.0003;0.0003;0.0003;0.0003;0.1031,s|1e4.4o14|2e4.5o14|3e4.6o14|4e4.7o14|5e4.8o14|5e4.9o14|6e4.9o14|7e4.10o14|8e4.12o14|9e4.13o14|10e4.14o14|11e4.11o14|12e1.1o1|13e2.1o1|13e3.1o1|13e4.3o14,16,5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,chr21,+,8401291-8445525;8401307-8445541;8401417-8445651;8401463-8445697;8401471-8445703;8401471-8445708;8401474-8445708;8401509-8445743;8401597-8445831;8401611-8445845;8401656-8445868;8401660-8445749;8401691-8401750;8401715-8426099;8401715-8444159;8401715-8445301,8401040-8401715;8401750-8401977;8426099-na;8444159-na;8445291-8445946,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A8445946-8401040
CH507-528H12.1,ENSG00000280441.3,ENSG00000280441.3:t:8436938-8437481,-0.2543;0.2099;0.1442;-0.0972;0.0000;0.0000;-0.0479;0.0848;0.0000;0.0000;-0.0426,9.800e-01;8.079e-01;6.197e-01;4.743e-01;1.001e-05;1.001e-05;2.476e-01;4.297e-01;1.001e-05;1.001e-05;2.268e-01,2.260e-04;9.278e-03;3.099e-02;8.264e-02;9.985e-01;9.985e-01;1.874e-01;7.869e-02;9.985e-01;9.985e-01;2.052e-01,0.2931;0.0984;0.1187;0.1387;0.0009;0.0009;0.1923;0.0009;0.0009;0.0009;0.1647,0.0017;0.3323;0.3139;0.0017;0.0017;0.0017;0.1200;0.1131;0.0017;0.0017;0.0942,t|1e1.1o1|2e2.1o1|3e3.1o1|4e4.1o1|5e9.1o1|6e9.1o1|7e5.1o1|8e9.1o1|9e6.1o1|10e8.2o17|11e7.1o1,11,10,1;1;1;1;1;1;1;1;1;1;1,chr21,+,8392726-8436938;8392772-8436984;8392806-8437018;8392968-8437027;8418639-8437179;8418639-8437241;8393117-8437262;8418639-8437275;8393174-8437312;8393337-8437422;8393234-8437446,na-8392726;na-8392772;na-8392806;na-8392968;na-8393117;na-8393174;na-8393234;8393286-8394348;8418605-8418639;8436938-8437481,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A8437481-8392716
CH507-528H12.1,ENSG00000280441.3,ENSG00000280441.3:t:8445291-8445946,-0.0316;-0.0000;0.0681;-0.0000;0.0081;0.0005;-0.0000;0.1027;-0.2499;-0.0000;-0.0082;-0.0001;-0.0000;0.0697;0.0006;-0.0001,5.592e-02;6.915e-21;2.264e-01;6.915e-21;2.115e-02;4.246e-06;6.915e-21;5.300e-01;9.695e-01;6.915e-21;3.199e-02;3.439e-07;6.915e-21;3.371e-01;3.983e-05;4.512e-06,4.334e-01;1.000e+00;2.085e-01;1.000e+00;5.863e-01;9.810e-01;1.000e+00;6.155e-02;7.891e-04;1.000e+00;5.298e-01;9.962e-01;1.000e+00;1.325e-01;9.261e-01;9.722e-01,0.0829;0.0003;0.0100;0.0003;0.0540;0.0003;0.0003;0.1291;0.3265;0.0003;0.1149;0.0088;0.0003;0.2282;0.0204;0.0194,0.0355;0.0003;0.1008;0.0003;0.0673;0.0184;0.0003;0.2597;0.0636;0.0003;0.0951;0.0003;0.0003;0.3101;0.0269;0.0156,t|1e4.1o1|2e3.1o1|3e1.13o13|3e2.1o1|4e1.1o13|5e1.2o13|6e1.3o13|7e1.4o13|8e1.5o13|9e1.5o13|9e1.6o13|10e1.7o13|11e1.11o13|12e1.8o13|13e1.9o13|14e1.10o13,16,5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,chr21,+,8445260-8445291;8439439-8445296;8401715-8445301;8436587-8445301;8401291-8445525;8401307-8445541;8401417-8445651;8401463-8445697;8401471-8445703;8401471-8445708;8401474-8445708;8401509-8445743;8401660-8445749;8401597-8445831;8401611-8445845;8401656-8445868,na-8436587;na-8439439;8401040-8401715;8444692-8445260;8445291-8445946,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr21%3A8445946-8401040
RP11-274B21.1,ENSG00000280828.1,ENSG00000280828.1:t:128574720-128574791,-0.1021;0.1021,5.053e-01;5.053e-01,7.322e-02;7.322e-02,0.9857;0.0143,0.8618;0.1382,t|1e1.1o1|1e2.1o1,2,3,0;1,chr7,+,128533730-128574720;128562460-128574720,128533652-128533730;128562315-128562460;128574720-128574791,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A128574791-128533652
RP11-274B21.1,ENSG00000280828.1,ENSG00000280828.1:t:128591850-128592017,0.0541;0.0651;-0.1397,2.608e-01;3.186e-01;6.026e-01,1.748e-01;1.295e-01;3.317e-02,0.1206;0.1742;0.7098,0.2025;0.2695;0.5146,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;1;0,chr7,+,128574791-128591850;128578933-128591850;128580094-128591850,128574720-128574791;128578890-128578933;128579999-128580094;128591850-128592017,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A128592017-128574720
